ID,DemAffl,DemAge,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,PromClass_Dummy_Platinum,PromClass_Dummy_Gold,PromClass_Dummy_Silver,DemAffl_M,DemAge_M,PromTime_M,DemClusterGroup_M,DemGender_M,DemReg_M,DemTVReg_M,RND
9988823,11,39,D,U,South East,London,Gold,5850,2,1,0,1,0,0,0,0,0,0,0,0,0.5670179569
9992804,8,62,E,F,South East,London,Silver,1000,5,0,0,0,1,0,0,0,0,0,0,0,0.2382648877
9997563,9,53,B,F,South East,S & S East,Silver,1500,8,0,0,0,1,0,0,0,0,0,0,0,0.0837575314
9999248,13,51,D,F,South East,S & S East,Gold,5286.11,5,0,0,1,0,0,0,0,0,0,0,0,0.3764143811
9999914,4,58,B,U,Midlands,East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.2304357389
10001557,11,66,F,F,South East,London,Gold,10000,5,1,0,1,0,0,0,0,0,0,0,0,0.1292776606
10002596,23,32,F,F,South West,S West,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.041795278
10002847,12,50,C,F,North,Yorkshire,Silver,1960,8,0,0,0,1,0,0,0,0,0,0,0,0.5265076456
10003800,9,33,D,U,Midlands,Midlands,Tin,0.01,8,1,0,0,0,0,0,0,0,1,0,0,0.3645218547
10004009,9,73,D,F,South East,London,Gold,8053.35,7,0,0,1,0,0,0,0,0,0,0,0,0.0499743675
10005099,9,54,C,M,Scottish,C Scotland,Silver,4000,13,0,0,0,1,0,1,0,0,0,0,0,0.3706072445
10006834,10,65,B,F,South East,S & S East,Silver,5000,4,0,0,0,1,0,0,0,0,0,0,0,0.4811328046
10007016,4,30,D,F,Midlands,Midlands,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.3135404709
10008861,9,45,F,M,Midlands,Wales & West,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.2713712786
10012087,8,38,D,U,North,N East,Silver,300,10,1,0,0,1,0,0,0,0,1,0,0,0.2637910574
10014799,10,44,D,F,Midlands,Midlands,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.4867996697
10017518,6,35,F,F,South East,London,Tin,0.01,6,1,0,0,0,0,0,0,0,0,0,0,0.5819901622
10017631,3,48,D,M,North,N East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0862806752
10019944,10,53,C,U,Midlands,Wales & West,Silver,1200,7,0,0,0,1,0,0,0,0,0,0,0,0.4143640061
10021493,13,29,F,U,South East,London,Tin,0.01,8,1,0,0,0,0,0,0,0,1,0,0,0.3433721775
10022465,12,37,B,M,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,0.1461065021
10027041,5,75,E,U,North,N West,Silver,2000,4,0,0,0,1,0,0,0,0,1,0,0,0.4171391774
10028358,18,55,C,F,Midlands,Wales & West,Silver,3000,7,0,0,0,1,0,0,0,0,0,0,0,0.0330084679
10030034,9,58,C,F,South East,S & S East,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.5814103524
10030522,10,70,B,M,South East,S & S East,Platinum,20765.47,3,0,1,0,0,0,0,0,0,0,0,0,0.2717929763
10032649,4,68,D,M,North,N West,Gold,10800,9,0,0,1,0,0,0,0,0,0,0,0,0.5903172472
10034293,4,62,D,M,North,N West,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.364395986
10034668,15,35,D,F,Unknown,Unknown,Tin,0.01,7,1,0,0,0,0,0,0,0,0,1,1,0.482388891
10035044,9,68,B,U,Midlands,East,Gold,11000,25,0,0,1,0,0,0,0,0,0,0,0,0.4206780328
10040021,10,38,A,F,South East,London,Gold,5089.7,6,0,0,1,0,0,0,0,0,0,0,0,0.4670014616
10040501,8,71,C,M,South East,London,Gold,10500,16,0,0,1,0,1,0,0,0,0,0,0,0.4679472486
10041176,7,45,D,F,Midlands,East,Silver,5000,9,0,0,0,1,0,0,0,0,0,0,0,0.2419229929
10043128,6,74,C,U,Midlands,East,Silver,50,2,0,0,0,1,0,0,0,0,1,0,0,0.1966974387
10044876,13,54,D,F,North,Yorkshire,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.2957206193
10046542,7,54,C,U,Midlands,Midlands,Silver,1500,13,0,0,0,1,0,1,0,0,1,0,0,0.5150289571
10047840,10,72,A,U,North,Yorkshire,Silver,5000,5,0,0,0,1,0,0,0,0,0,0,0,0.2694870589
10047921,8,55,D,F,South East,S & S East,Tin,0.01,5,0,0,0,0,1,0,0,0,0,0,0,0.0629145778
10048804,14,70,E,U,South West,S West,Gold,6000,5,0,0,1,0,0,0,0,0,0,0,0,0.3865860158
10049045,7,64,B,F,Midlands,Midlands,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.1423760607
10052402,15,32,E,M,Midlands,Midlands,Silver,600,3,1,0,0,1,0,0,0,0,0,0,0,0.1832924738
10053700,9,65,A,F,Scottish,C Scotland,Gold,9053.35,7,0,0,1,0,0,0,0,0,0,0,0,0.3407867236
10055215,16,47,B,M,Midlands,Wales & West,Silver,4884.25,8,0,0,0,1,0,0,0,0,0,0,0,0.4509840917
10056416,7,35,F,F,South East,S & S East,Silver,1000,2,1,0,0,1,0,0,0,0,0,0,0,0.5552745702
10058273,4,42,F,F,Unknown,Unknown,Tin,0.01,7,1,0,0,0,0,0,0,0,0,1,1,0.5591352203
10058346,8,51,B,F,South East,London,Platinum,27000,4,0,1,0,0,0,0,0,0,0,0,0,0.5923954037
10060316,11,43,C,M,South East,London,Tin,0.01,7,1,0,0,0,0,0,0,0,0,0,0,0.1932176916
10060421,10,49,A,F,South East,London,Platinum,21500,12,0,1,0,0,0,0,0,0,0,0,0,0.1326637231
10061002,11,58,F,F,South East,S & S East,Silver,0.02,9,1,0,0,1,0,0,0,0,0,0,0,0.2036067393
10061258,9,70,D,F,Midlands,Midlands,Silver,250,13,0,0,0,1,0,0,0,0,0,0,0,0.4037908429
10063137,11,31,C,M,North,Yorkshire,Silver,0.02,7,1,0,0,1,0,0,0,0,0,0,0,0.4179950084
10063242,8,35,D,F,North,Yorkshire,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.595720771
10064788,16,50,C,U,Midlands,Wales & West,Gold,6053.34,4,1,0,1,0,0,0,0,0,0,0,0,0.1403973685
10064877,5,50,B,U,Midlands,Wales & West,Silver,3000,1,0,0,0,1,0,0,0,0,1,0,0,0.5669413877
10066071,9,66,C,M,North,N East,Gold,14800.32,14,0,0,1,0,0,0,0,0,0,0,0,0.2722284134
10066446,7,43,D,M,South East,London,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.300933106
10069488,11,59,B,F,Midlands,Wales & West,Silver,1000,6,0,0,0,1,0,0,0,0,0,0,0,0.5992885901
10069739,16,38,U,F,Midlands,Ulster,Silver,2700,5,1,0,0,1,0,0,0,1,0,0,0,0.4616249406
10071172,15,54,F,F,South East,S & S East,Tin,0.01,9,1,0,0,0,0,1,0,0,0,0,0,0.3014447085
10071261,8,37,E,M,Midlands,Midlands,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.3348258903
10071598,12,70,E,M,South West,S West,Silver,2000,2,0,0,0,1,0,0,0,0,0,0,0,0.4022341214
10073051,8,57,U,M,South East,London,Gold,12053.35,7,0,0,1,0,0,0,0,1,0,0,0,0.3464376695
10078045,9,51,E,M,North,Yorkshire,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.1365774605
10078207,12,76,C,U,North,N West,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.4638026471
10079130,6,38,F,M,North,N East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.2208863526
10079696,8,57,D,U,North,Yorkshire,Gold,6000,6,1,0,1,0,1,0,0,0,1,0,0,0.5514640173
10080058,12,34,F,F,Midlands,East,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.3540242051
10081968,6,55,F,M,North,Yorkshire,Silver,2000,21,0,0,0,1,0,0,0,0,0,0,0,0.3365761737
10082603,5,47,B,U,Midlands,Midlands,Gold,18600,8,0,0,1,0,0,0,0,0,1,0,0,0.1382372007
10086625,8,60,F,M,North,N West,Tin,0.01,5,0,0,0,0,1,0,0,0,0,0,0,0.0777295223
10086714,7,43,U,F,Midlands,Ulster,Silver,5000,1,1,0,0,1,0,0,0,1,0,0,0,0.47697657
10087591,10,55,B,M,Midlands,East,Silver,2500,8,0,0,0,1,0,0,0,0,0,0,0,0.3318075716
10088962,8,53,A,M,Midlands,Midlands,Silver,4035.57,5,0,0,0,1,1,0,0,0,0,0,0,0.4355478689
10092609,12,47,C,F,South East,S & S East,Silver,3000,3,0,0,0,1,0,0,0,0,0,0,0,0.2761645467
10093885,8,37,F,F,South East,London,Gold,8750,6,1,0,1,0,0,0,0,0,0,0,0,0.5817988778
10094091,9,49,C,M,North,N West,Silver,1920,4,0,0,0,1,0,0,0,0,0,0,0,0.1618491635
10094202,6,28,E,F,North,Yorkshire,Silver,3000,3,0,0,0,1,0,0,0,0,0,0,0,0.3717488415
10095306,9,56,C,F,South East,London,Silver,4449,1,1,0,0,1,0,0,0,0,0,0,0,0.142963165
10096175,16,61,F,U,Midlands,Wales & West,Silver,500,9,0,0,0,1,0,0,0,0,1,0,0,0.4364364354
10097309,7,47,A,U,North,Yorkshire,Silver,1100,8,0,0,0,1,0,0,0,0,1,0,0,0.4077307109
10100504,8,50,B,M,North,Yorkshire,Gold,6000,6,0,0,1,0,0,0,0,0,0,0,0,0.5009540964
10102884,13,65,D,F,South West,S West,Gold,6053.35,6,1,0,1,0,0,0,0,0,0,0,0,0.0115651516
10103104,8,23,D,U,South East,S & S East,Silver,420,1,1,0,0,1,1,0,0,0,1,0,0,0.5750742189
10104224,15,42,D,U,Midlands,East,Silver,1000,5,1,0,0,1,0,0,0,0,0,0,0,0.1196044572
10105174,13,34,D,F,Midlands,Midlands,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0706031192
10107290,8,76,A,F,South East,London,Gold,6000,4,0,0,1,0,0,0,0,0,0,0,0,0.0122061372
10109994,7,61,F,F,South East,London,Gold,14300,9,0,0,1,0,0,0,0,0,0,0,0,0.0572305094
10111506,3,54,E,M,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.1402575602
10113010,9,43,C,F,North,N West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.1448282875
10115463,5,38,D,M,Scottish,C Scotland,Silver,1250,5,1,0,0,1,0,0,0,0,0,0,0,0.4025061626
10116818,10,44,B,M,Midlands,Wales & West,Gold,18000,6,1,0,1,0,0,0,0,0,0,0,0,0.5665952459
10116974,9,60,D,M,South East,S & S East,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.3053522917
10117261,7,34,C,F,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.3755733009
10121900,8,56,D,F,Scottish,Border,Gold,7357.9,1,0,0,1,0,0,0,0,0,0,0,0,0.0686732414
10123148,10,67,E,U,Midlands,Midlands,Silver,3000,5,0,0,0,1,0,0,0,0,1,0,0,0.420750844
10125043,5,40,U,F,South East,S & S East,Tin,0.01,7,0,0,0,0,0,0,0,1,0,0,0,0.5907004385
10125663,14,43,E,F,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.5082148614
10125868,11,21,A,U,North,N West,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.5762320457
10127429,7,45,F,F,Midlands,Midlands,Tin,0.01,6,0,0,0,0,0,0,0,0,0,0,0,0.2344400679
10129111,7,65,E,F,South East,London,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.0856549042
10129847,4,31,D,F,Midlands,Wales & West,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.3991873075
10134417,8,50,C,U,South East,London,Gold,10884.25,8,0,0,1,0,0,0,0,0,1,0,0,0.3172380572
10134700,10,28,E,F,South East,London,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.0844834256
10135707,7,54,U,F,North,N West,Tin,0.01,5,0,0,0,0,0,1,0,1,0,0,0,0.5385312422
10135839,9,62,C,M,Scottish,C Scotland,Gold,10000,16,0,0,1,0,0,0,0,0,0,0,0,0.1444736152
10135952,5,53,F,U,Midlands,East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.4204034933
10137211,12,33,E,F,Midlands,Midlands,Silver,600,1,0,0,0,1,0,0,0,0,0,0,0,0.533891178
10139478,5,64,B,F,Midlands,Midlands,Silver,1000,6,0,0,0,1,0,0,0,0,0,0,0,0.2766691639
10140964,6,68,D,U,Midlands,Wales & West,Silver,1000,4,0,0,0,1,0,0,0,0,1,0,0,0.5653245573
10141642,5,54,F,U,North,N West,Tin,0.01,5,0,0,0,0,0,1,0,0,0,0,0,0.5891855027
10144099,13,28,F,F,North,Yorkshire,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.2276855601
10144765,8,35,D,F,South West,S West,Silver,500,1,0,0,0,1,0,0,0,0,0,0,0,0.0978359455
10147047,6,44,B,F,North,N West,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0837066006
10148817,4,66,U,M,Midlands,Ulster,Gold,9000,3,0,0,1,0,0,0,0,1,0,0,0,0.4652652314
10149864,10,68,B,M,South East,London,Gold,7053.35,6,0,0,1,0,0,0,0,0,0,0,0,0.1034169812
10150676,8,69,F,F,Midlands,East,Gold,6000,1,0,0,1,0,1,0,0,0,0,0,0,0.3311744371
10152229,8,44,F,F,South East,London,Silver,50,4,1,0,0,1,1,0,0,0,0,0,0,0.2485787953
10152423,12,49,C,F,Midlands,East,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.1936676946
10154779,15,57,D,M,South East,London,Gold,5180,9,0,0,1,0,0,0,0,0,0,0,0,0.1511129603
10155295,2,77,B,F,North,N East,Silver,1000,0,0,0,0,1,0,0,0,0,0,0,0,0.4702310974
10156097,6,54,C,F,North,N West,Tin,0.01,5,0,0,0,0,0,1,0,0,0,0,0,0.017579528
10156399,14,39,D,F,South East,London,Silver,420,8,1,0,0,1,0,0,0,0,0,0,0,0.5103179191
10158170,17,39,C,M,South East,London,Silver,5000,7,1,0,0,1,0,0,0,0,0,0,0,0.5511938862
10158359,5,54,C,F,South East,S & S East,Tin,0.01,5,0,0,0,0,0,1,0,0,0,0,0,0.1973452802
10159568,7,34,F,F,Scottish,N Scot,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.2192241313
10160930,1,50,D,M,South East,London,Silver,2000,11,0,0,0,1,0,0,0,0,0,0,0,0.45696513
10161783,7,46,A,M,North,N West,Silver,1400,5,0,0,0,1,0,0,0,0,0,0,0,0.4652569985
10163743,8,55,C,F,South East,S & S East,Gold,12000,8,0,0,1,0,0,0,0,0,0,0,0,0.5791043754
10167803,7,73,C,F,Unknown,Unknown,Platinum,25257.46,9,0,1,0,0,0,0,0,0,0,1,1,0.0275052362
10168702,9,61,C,F,Midlands,East,Gold,7500,12,1,0,1,0,0,0,0,0,0,0,0,0.4349960976
10169377,15,49,C,F,South East,London,Tin,0.01,11,1,0,0,0,0,0,0,0,0,0,0,0.2798733652
10169881,6,43,E,F,Scottish,N Scot,Gold,6000,2,1,0,1,0,0,0,0,0,0,0,0,0.459393155
10173900,6,51,B,M,Midlands,East,Silver,600,5,0,0,0,1,0,0,0,0,0,0,0,0.2544806573
10174656,17,27,C,F,North,N West,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.4989020352
10177353,10,43,C,F,North,N West,Silver,5000,5,1,0,0,1,0,0,0,0,0,0,0,0.1619077079
10177531,6,39,F,F,South East,S & S East,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.4209145822
10177663,7,66,D,M,Midlands,East,Platinum,30000,1,0,1,0,0,0,0,0,0,0,0,0,0.2633493129
10178406,4,78,D,U,North,N West,Gold,12000.02,8,0,0,1,0,0,0,0,0,1,0,0,0.2541976363
10179666,9,47,D,M,Midlands,Wales & West,Silver,3000,1,0,0,0,1,0,0,0,0,0,0,0,0.5568953755
10179933,8,39,F,M,North,N West,Gold,15000,1,0,0,1,0,1,0,0,0,0,0,0,0.0826741322
10180869,7,54,C,M,Midlands,Wales & West,Silver,1000,4,0,0,0,1,0,1,0,0,0,0,0,0.2861987391
10181601,8,42,F,F,South East,S & S East,Silver,0.02,8,1,0,0,1,1,0,0,0,0,0,0,0.0729789464
10181970,8,68,B,F,South East,London,Silver,50,11,0,0,0,1,0,0,0,0,0,0,0,0.2915668508
10183884,7,48,C,F,North,N East,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.4855241503
10184074,16,37,B,M,Midlands,East,Silver,75.01,9,1,0,0,1,0,0,0,0,0,0,0,0.2363593328
10184651,9,37,B,U,Midlands,East,Silver,470,9,0,0,0,1,0,0,0,0,1,0,0,0.0351953786
10184716,10,65,C,M,North,N East,Gold,10598.78,26,0,0,1,0,0,0,0,0,0,0,0,0.4710070996
10185291,10,44,A,F,Scottish,C Scotland,Silver,2000,1,1,0,0,1,0,0,0,0,0,0,0,0.2619846632
10186409,8,41,E,F,North,Yorkshire,Tin,0.01,5,0,0,0,0,1,0,0,0,0,0,0,0.238969254
10187162,9,68,F,F,Scottish,C Scotland,Gold,8500,20,0,0,1,0,0,0,0,0,0,0,0,0.010283621
10187235,6,54,F,M,Midlands,East,Tin,0.01,5,0,0,0,0,0,1,0,0,0,0,0,0.3753942625
10187928,12,30,D,F,North,N West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.1918410283
10188525,10,77,A,M,South East,London,Gold,12500,8,1,0,1,0,0,0,0,0,0,0,0,0.5421527096
10189661,10,74,E,M,South West,S West,Platinum,46445.22,15,1,1,0,0,0,0,0,0,0,0,0,0.1057482632
10191801,6,54,F,U,Midlands,East,Silver,500,9,0,0,0,1,0,1,0,0,0,0,0,0.0911059711
10193405,9,49,C,F,Midlands,Midlands,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.4000330104
10193499,6,54,F,F,Scottish,C Scotland,Tin,0.01,5,1,0,0,0,0,1,0,0,0,0,0,0.448604631
10194215,4,54,B,U,Midlands,Midlands,Gold,6000,5,0,0,1,0,0,0,0,0,1,0,0,0.0129815349
10194630,9,59,A,F,Midlands,Midlands,Silver,2000,8,1,0,0,1,0,0,0,0,0,0,0,0.1624518242
10195300,11,56,E,F,Midlands,East,Silver,480,5,0,0,0,1,0,0,0,0,0,0,0,0.4959020421
10195378,7,49,F,F,Midlands,Midlands,Silver,100.01,5,0,0,0,1,0,0,0,0,0,0,0,0.3592012252
10196048,9,68,E,F,South East,S & S East,Gold,15000,6,1,0,1,0,0,0,0,0,0,0,0,0.2008772917
10196463,10,52,C,F,South East,London,Gold,6000,3,0,0,1,0,0,0,0,0,0,0,0,0.2495897427
10198784,11,46,A,F,South East,London,Silver,500,9,0,0,0,1,0,0,0,0,0,0,0,0.239980932
10199373,7,65,B,M,South West,S West,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.2556466778
10200436,9,52,C,U,Scottish,C Scotland,Gold,8400,3,0,0,1,0,0,0,0,0,0,0,0,0.0423634476
10201068,8,39,D,M,Midlands,Midlands,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.5595928266
10202072,13,54,C,U,Midlands,East,Silver,3000,3,0,0,0,1,0,1,0,0,1,0,0,0.3384603073
10205861,7,35,D,U,North,N West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.1232031421
10206825,6,54,D,M,South East,London,Gold,6000,5,0,0,1,0,0,1,0,0,0,0,0,0.4508087777
10209182,5,76,U,M,North,N West,Gold,12000,2,0,0,1,0,0,0,0,1,0,0,0,0.1071376764
10209921,5,61,C,F,North,N East,Silver,4000,5,1,0,0,1,0,0,0,0,0,0,0,0.1383416611
10210288,14,36,C,F,South East,London,Silver,1000,8,0,0,0,1,0,0,0,0,0,0,0,0.1761299987
10210539,11,70,E,M,South East,London,Gold,6000,14,0,0,1,0,0,0,0,0,0,0,0,0.5682924374
10213791,7,59,U,F,Midlands,Midlands,Gold,5400,9,0,0,1,0,0,0,0,1,0,0,0,0.0852694628
10216383,10,53,B,F,North,Yorkshire,Silver,600,9,0,0,0,1,0,0,0,0,0,0,0,0.1022210801
10216634,8,74,B,M,South West,S West,Platinum,41000,11,0,1,0,0,0,0,0,0,0,0,0,0.5285339223
10217347,19,56,D,F,South East,London,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.2069037618
10218254,10,35,D,M,North,N West,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.2568272144
10219013,8,36,D,M,Midlands,Midlands,Silver,5000,11,0,0,0,1,0,0,0,0,0,0,0,0.0050126831
10219366,14,44,C,F,South East,S & S East,Silver,600,9,1,0,0,1,0,0,0,0,0,0,0,0.2520480399
10219552,8,69,C,M,South East,London,Silver,2000,1,0,0,0,1,0,0,0,0,0,0,0,0.3433773412
10221891,6,59,C,F,South West,S West,Silver,2000,1,0,0,0,1,0,0,0,0,0,0,0,0.2693950191
10222987,9,43,E,F,South East,London,Silver,4000,10,1,0,0,1,0,0,0,0,0,0,0,0.4711389656
10223754,15,55,F,F,North,N East,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.5131902315
10226680,6,54,B,F,South East,London,Silver,1120,9,1,0,0,1,0,0,0,0,0,0,0,0.4282836781
10226842,13,50,A,F,Scottish,C Scotland,Gold,6000,3,1,0,1,0,0,0,0,0,0,0,0,0.3352970445
10229485,6,54,A,M,South East,London,Gold,6000,4,0,0,1,0,0,0,0,0,0,0,0,0.4921609818
10231358,16,63,C,M,Unknown,Unknown,Gold,6000,1,0,0,1,0,0,0,0,0,0,1,1,0.4512241401
10232621,6,61,F,F,South West,S West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.2920533695
10235361,12,61,B,F,South East,London,Gold,6000,15,1,0,1,0,0,0,0,0,0,0,0,0.0221844632
10237356,7,56,C,M,North,N West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.3221075476
10239812,10,46,F,F,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.2867201596
10242414,8,64,C,F,Unknown,Unknown,Gold,6000,1,0,0,1,0,0,0,0,0,0,1,1,0.2243010743
10245669,7,65,B,U,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,1,0,0,0.1411280465
10246959,9,58,F,M,North,N East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.2162797196
10248625,6,77,E,M,Midlands,Midlands,Gold,9000,17,0,0,1,0,0,0,0,0,0,0,0,0.0708248485
10251065,8,59,D,U,Midlands,Midlands,Silver,3000,6,0,0,0,1,0,0,0,0,1,0,0,0.1050541574
10253912,10,49,F,M,South East,S & S East,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.3988180139
10254838,6,61,A,F,South East,London,Gold,12607.64,7,1,0,1,0,0,0,0,0,0,0,0,0.0874353834
10256091,15,53,D,F,Scottish,C Scotland,Silver,3500,2,1,0,0,1,0,0,0,0,0,0,0,0.2431154904
10256725,7,50,A,F,South East,London,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.107915124
10259899,7,62,B,M,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0473338892
10260404,13,58,E,U,South East,S & S East,Tin,0.01,7,1,0,0,0,0,0,0,0,1,0,0,0.5740892722
10261133,6,49,B,F,North,N West,Silver,1000,7,0,0,0,1,0,0,0,0,0,0,0,0.2453073083
10262032,3,48,D,F,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.1330726562
10270418,15,65,B,F,Midlands,Wales & West,Tin,0.01,7,1,0,0,0,0,0,0,0,0,0,0,0.0090117934
10270515,10,50,D,M,Midlands,Midlands,Gold,11141.12,7,0,0,1,0,0,0,0,0,0,0,0,0.2407816887
10273328,12,45,F,F,Midlands,Wales & West,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.5155182828
10274146,12,77,F,F,Midlands,Midlands,Gold,12000,16,0,0,1,0,0,0,0,0,0,0,0,0.452144921
10277641,12,67,F,U,Midlands,Wales & West,Silver,3000,5,0,0,0,1,0,0,0,0,1,0,0,0.411721911
10279768,12,69,B,F,North,N East,Tin,0.01,6,0,0,0,0,0,0,0,0,0,0,0,0.23868156
10280898,12,39,C,F,South East,London,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.1052681227
10281320,5,30,D,F,Midlands,Midlands,Silver,50,2,0,0,0,1,0,0,0,0,0,0,0,0.2951378493
10281517,6,56,B,U,Midlands,East,Silver,3000,8,0,0,0,1,0,0,0,0,0,0,0,0.0395518057
10282653,11,43,F,U,North,N West,Silver,480,4,0,0,0,1,0,0,0,0,0,0,0,0.1583674602
10283498,5,51,D,F,South East,London,Gold,6000,6,0,0,1,0,0,0,0,0,0,0,0,0.5484836053
10285113,13,32,C,M,Scottish,C Scotland,Silver,1000,1,1,0,0,1,0,0,0,0,0,0,0,0.511610979
10286551,3,72,A,F,North,N West,Gold,14000,11,0,0,1,0,0,0,0,0,0,0,0,0.3889394036
10287310,8,31,B,U,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,1,0,0,0.4454221881
10290400,12,58,F,F,Midlands,Wales & West,Silver,4600,5,0,0,0,1,0,0,0,0,0,0,0,0.2975065258
10292691,11,54,B,U,Midlands,East,Gold,6000,5,0,0,1,0,0,1,0,0,1,0,0,0.0336903315
10296506,12,36,U,M,Midlands,Midlands,Gold,6000.01,11,1,0,1,0,0,0,0,1,0,0,0,0.4473224615
10298053,11,54,A,F,Unknown,Unknown,Gold,6000,1,0,0,1,0,0,1,0,0,0,1,1,0.0446557827
10301445,10,37,B,M,South East,London,Silver,50,10,1,0,0,1,0,0,0,0,0,0,0,0.5821346518
10305440,12,54,D,F,North,N West,Silver,1600,9,0,0,0,1,0,1,0,0,0,0,0,0.2718546746
10306471,6,33,B,M,South East,London,Silver,500,10,0,0,0,1,0,0,0,0,0,0,0,0.4647861572
10306765,10,43,A,M,North,N West,Silver,3000,3,0,0,0,1,0,0,0,0,0,0,0,0.4856556004
10309519,12,72,D,U,South East,London,Platinum,20728.21,3,0,1,0,0,0,0,0,0,1,0,0,0.0758349491
10309594,9,75,F,U,South East,London,Gold,12000,2,0,0,1,0,0,0,0,0,1,0,0,0.2390884227
10310754,8,42,D,U,South East,S & S East,Silver,820,8,0,0,0,1,1,0,0,0,1,0,0,0.3364144975
10311319,10,57,E,F,Midlands,Midlands,Gold,5053.82,6,1,0,1,0,0,0,0,0,0,0,0,0.1859216025
10312323,11,60,A,U,Midlands,East,Gold,6107.64,6,0,0,1,0,0,0,0,0,1,0,0,0.2165598027
10313575,12,34,E,M,South East,London,Silver,1000,4,1,0,0,1,0,0,0,0,0,0,0,0.2475460108
10314636,7,74,D,F,Midlands,Wales & West,Silver,4884.25,8,0,0,0,1,0,0,0,0,0,0,0,0.0297349426
10315667,9,33,F,U,North,Yorkshire,Tin,0.01,8,0,0,0,0,0,0,0,0,1,0,0,0.2121001404
10315888,4,68,D,F,South East,S & S East,Silver,4800,9,0,0,0,1,0,0,0,0,0,0,0,0.0983063756
10318860,5,60,C,F,North,Yorkshire,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.0632272326
10320121,15,54,D,F,Midlands,Midlands,Tin,0.01,8,1,0,0,0,0,1,0,0,0,0,0,0.3221372023
10470220,9,41,D,U,North,N East,Silver,500,2,1,0,0,1,0,0,0,0,1,0,0,0.5777948776
