@relation 'organics_Training-weka.filters.unsupervised.attribute.Remove-R1,4,6-10,12-14,17-18,20-22-weka.filters.unsupervised.attribute.NumericToNominal-R3-7'

@attribute DemAffl numeric
@attribute DemAge numeric
@attribute DemGender {U,F,M}
@attribute TargetBuy {0,1}
@attribute DemAffl_M {0,1}
@attribute DemAge_M {0,1}
@attribute DemGender_M {0,1}

@data
10,36,U,1,0,0,1
12,43,F,1,0,0,0
8,57,U,0,0,0,1
10,75,U,1,0,0,1
9,54,U,1,0,1,1
8,42,M,0,0,0,0
12,33,F,1,0,0,0
7,66,U,0,0,0,1
8,66,F,1,0,0,0
9,47,F,0,0,0,0
9,54,M,1,0,1,0
5,50,M,0,0,0,0
8,56,F,0,1,0,0
7,26,M,0,0,0,0
13,50,U,0,0,0,1
13,60,M,0,0,0,0
13,71,M,0,0,0,0
9,34,U,0,0,0,0
9,43,U,0,0,0,1
12,34,M,1,0,0,0
11,70,F,0,0,0,0
11,61,F,0,0,0,0
9,55,F,0,0,0,0
4,51,F,0,0,0,0
6,43,F,0,0,0,0
13,44,M,0,0,0,0
11,77,M,0,0,0,0
8,33,F,1,1,0,0
8,54,F,0,1,1,0
18,37,F,1,0,0,0
9,72,M,0,0,0,0
7,66,U,0,0,0,1
11,62,F,1,0,0,0
10,62,F,0,0,0,0
14,54,U,1,0,1,1
5,49,M,0,0,0,0
5,74,F,0,0,0,0
9,50,M,0,0,0,0
9,47,M,0,0,0,0
4,37,M,0,0,0,0
5,50,M,0,0,0,0
13,72,F,0,0,0,0
3,55,U,0,0,0,0
5,59,F,0,0,0,0
10,78,F,0,0,0,0
9,53,U,0,0,0,0
6,76,F,0,0,0,0
8,52,M,0,0,0,0
4,66,F,0,0,0,0
8,28,U,0,0,0,0
12,59,M,0,0,0,0
6,42,F,0,0,0,0
4,59,F,0,0,0,0
8,55,F,0,1,0,0
7,54,U,1,0,1,0
11,46,F,1,0,0,0
3,78,F,0,0,0,0
8,77,F,0,0,0,0
15,59,F,0,0,0,0
4,41,F,0,0,0,0
8,43,F,1,1,0,0
9,54,F,0,0,1,0
11,47,F,1,0,0,0
6,39,F,1,0,0,0
11,30,M,1,0,0,0
6,45,F,0,0,0,0
8,54,M,0,0,0,0
13,44,F,1,0,0,0
13,59,F,0,0,0,0
8,53,M,0,0,0,0
10,61,F,1,0,0,0
7,45,F,0,0,0,0
6,56,M,1,0,0,0
11,43,F,1,0,0,0
10,71,F,0,0,0,0
10,50,F,0,0,0,0
8,32,F,0,0,0,0
5,54,M,0,0,1,0
20,69,F,1,0,0,0
4,61,U,0,0,0,0
6,45,F,0,0,0,0
8,48,F,1,1,0,0
11,47,F,0,0,0,0
7,54,F,0,0,0,0
7,46,M,0,0,0,0
11,66,U,0,0,0,0
8,39,U,1,0,0,1
11,61,M,0,0,0,0
12,58,U,0,0,0,0
6,40,F,0,0,0,0
4,54,M,0,0,1,0
8,71,F,0,0,0,0
9,63,F,0,0,0,0
4,54,M,0,0,1,0
7,61,F,1,0,0,0
8,59,F,0,0,0,0
12,34,F,1,0,0,0
9,77,U,0,0,0,0
8,51,U,0,1,0,1
10,28,F,1,0,0,0
10,55,F,0,0,0,0
11,58,U,0,0,0,1
8,71,M,0,1,0,0
5,70,U,0,0,0,0
3,33,M,1,0,0,0
11,63,M,0,0,0,0
5,67,M,0,0,0,0
13,30,F,1,0,0,0
8,52,U,0,1,0,1
7,55,M,0,0,0,0
11,74,F,0,0,0,0
7,69,F,0,0,0,0
14,54,F,1,0,1,0
9,52,F,1,0,0,0
5,54,U,0,0,0,0
14,36,F,1,0,0,0
8,59,U,0,0,0,0
7,57,M,0,0,0,0
9,53,M,0,0,0,0
10,51,F,1,0,0,0
10,60,U,0,0,0,1
10,73,M,0,0,0,0
10,40,F,1,0,0,0
9,41,M,0,0,0,0
2,44,M,0,0,0,0
9,54,U,0,0,1,0
5,48,U,0,0,0,0
7,64,F,0,0,0,0
10,71,M,0,0,0,0
12,37,F,0,0,0,0
4,43,F,0,0,0,0
5,50,M,0,0,0,0
9,24,M,1,0,0,0
6,54,F,0,0,1,0
7,47,F,1,0,0,0
6,61,F,0,0,0,0
8,52,F,0,0,0,0
9,57,U,0,0,0,1
6,31,F,1,0,0,0
7,54,F,0,0,1,0
8,73,M,0,0,0,0
10,40,M,0,0,0,0
11,53,M,0,0,0,0
8,48,M,0,1,0,0
8,72,F,0,1,0,0
13,33,F,1,0,0,0
11,65,F,1,0,0,0
3,59,F,0,0,0,0
8,45,M,0,1,0,0
11,73,F,0,0,0,0
14,51,U,0,0,0,1
4,39,F,0,0,0,0
9,62,F,0,0,0,0
12,59,F,1,0,0,0
4,70,U,0,0,0,0
5,54,U,0,0,1,1
5,60,F,0,0,0,0
5,65,F,1,0,0,0
6,49,M,0,0,0,0
3,71,M,0,0,0,0
5,46,F,1,0,0,0
6,53,F,0,0,0,0
8,33,U,0,0,0,0
5,47,M,0,0,0,0
7,75,F,0,0,0,0
10,31,U,0,0,0,1
7,60,F,0,0,0,0
6,56,M,0,0,0,0
11,76,F,0,0,0,0
3,51,F,0,0,0,0
9,39,F,1,0,0,0
9,60,F,1,0,0,0
5,54,F,0,0,1,0
8,76,M,0,0,0,0
10,32,M,0,0,0,0
7,53,U,0,0,0,0
10,59,F,0,0,0,0
11,55,F,0,0,0,0
8,54,F,0,0,0,0
6,62,U,0,0,0,1
9,32,M,1,0,0,0
9,61,U,0,0,0,0
11,79,F,1,0,0,0
6,66,U,0,0,0,1
9,59,F,0,0,0,0
12,41,F,1,0,0,0
12,73,F,1,0,0,0
22,73,F,1,0,0,0
12,60,F,0,0,0,0
5,54,U,0,0,1,1
8,54,U,0,0,0,0
9,61,F,0,0,0,0
12,58,F,0,0,0,0
5,63,F,0,0,0,0
9,48,U,0,0,0,0
8,54,M,0,1,1,0
7,74,F,0,0,0,0
6,73,M,0,0,0,0
6,54,U,0,0,0,1
9,66,U,0,0,0,0
8,71,M,0,1,0,0
5,59,F,0,0,0,0
16,37,M,1,0,0,0
8,48,U,0,1,0,1
11,79,F,1,0,0,0
5,54,U,0,0,1,1
11,68,M,1,0,0,0
9,69,F,0,0,0,0
7,45,F,0,0,0,0
7,69,F,0,0,0,0
9,67,M,0,0,0,0
13,72,F,1,0,0,0
8,61,M,0,0,0,0
11,40,F,1,0,0,0
8,37,F,0,0,0,0
9,58,F,0,0,0,0
6,60,M,0,0,0,0
10,54,M,0,0,1,0
8,46,F,0,0,0,0
10,38,F,1,0,0,0
9,57,F,0,0,0,0
7,55,U,0,0,0,1
8,39,M,0,1,0,0
8,49,F,0,1,0,0
3,47,U,0,0,0,1
6,62,F,0,0,0,0
10,52,M,0,0,0,0
6,33,M,0,0,0,0
8,45,F,0,0,0,0
6,70,M,0,0,0,0
11,29,F,1,0,0,0
4,65,U,0,0,0,1
10,32,F,1,0,0,0
8,66,M,0,0,0,0
10,50,F,1,0,0,0
10,60,F,0,0,0,0
6,78,F,0,0,0,0
11,50,M,0,0,0,0
7,25,U,0,0,0,0
10,48,M,0,0,0,0
10,78,F,0,0,0,0
8,58,F,0,0,0,0
7,45,F,0,0,0,0
15,75,M,1,0,0,0
12,59,F,0,0,0,0
7,41,F,1,0,0,0
8,61,U,0,0,0,1
14,44,M,0,0,0,0
8,31,M,0,0,0,0
6,75,M,0,0,0,0
10,69,F,0,0,0,0
8,39,F,0,0,0,0
8,46,F,0,1,0,0
11,53,F,0,0,0,0
8,33,U,0,0,0,0
15,36,F,1,0,0,0
8,66,M,0,0,0,0
8,53,M,0,0,0,0
2,36,M,1,0,0,0
12,37,M,1,0,0,0
11,66,M,0,0,0,0
10,51,U,0,0,0,0
7,47,U,0,0,0,0
13,31,F,1,0,0,0
8,55,U,0,1,0,0
14,37,F,1,0,0,0
4,78,F,0,0,0,0
5,46,F,0,0,0,0
7,32,M,1,0,0,0
20,44,F,1,0,0,0
6,73,F,1,0,0,0
14,42,U,0,0,0,1
6,63,F,0,0,0,0
11,60,M,0,0,0,0
6,60,M,1,0,0,0
8,70,U,0,0,0,0
7,40,M,0,0,0,0
7,57,U,0,0,0,0
4,49,U,0,0,0,1
6,56,F,0,0,0,0
7,54,F,1,0,1,0
9,54,F,0,0,0,0
5,47,F,0,0,0,0
9,44,F,0,0,0,0
12,51,F,1,0,0,0
3,52,F,0,0,0,0
10,28,F,1,0,0,0
11,56,M,0,0,0,0
7,57,F,0,0,0,0
7,46,F,0,0,0,0
14,46,M,0,0,0,0
9,57,M,0,0,0,0
3,66,F,0,0,0,0
6,51,M,0,0,0,0
8,47,U,0,0,0,1
13,63,M,0,0,0,0
8,60,F,0,0,0,0
7,65,M,0,0,0,0
10,29,F,1,0,0,0
6,63,M,0,0,0,0
9,49,M,0,0,0,0
12,54,F,0,0,0,0
6,47,F,0,0,0,0
5,49,F,0,0,0,0
8,70,M,0,0,0,0
9,56,M,0,0,0,0
8,27,F,1,0,0,0
4,45,M,0,0,0,0
20,39,F,1,0,0,0
7,55,U,0,0,0,0
11,61,M,0,0,0,0
11,51,F,0,0,0,0
5,53,F,0,0,0,0
11,29,F,1,0,0,0
11,66,M,0,0,0,0
8,54,U,0,1,1,0
6,54,F,0,0,0,0
6,39,F,1,0,0,0
8,63,M,0,0,0,0
8,35,F,1,1,0,0
1,55,F,0,0,0,0
10,42,M,1,0,0,0
5,38,F,0,0,0,0
5,60,M,0,0,0,0
10,60,U,1,0,0,1
12,56,F,0,0,0,0
10,38,U,0,0,0,1
5,55,F,0,0,0,0
10,69,F,0,0,0,0
14,43,M,1,0,0,0
6,65,M,0,0,0,0
8,30,M,0,0,0,0
9,50,M,0,0,0,0
13,60,M,0,0,0,0
10,56,F,0,0,0,0
8,43,F,0,0,0,0
14,36,M,0,0,0,0
8,58,M,0,1,0,0
8,54,F,1,0,1,0
7,45,F,0,0,0,0
8,68,U,0,0,0,1
11,31,M,0,0,0,0
10,34,U,0,0,0,0
7,25,U,0,0,0,0
11,27,F,1,0,0,0
12,76,U,0,0,0,1
11,67,F,0,0,0,0
6,54,U,0,0,0,1
9,42,F,1,0,0,0
7,50,M,0,0,0,0
7,54,U,0,0,1,0
8,54,M,0,1,1,0
14,46,F,1,0,0,0
9,37,M,1,0,0,0
11,37,F,1,0,0,0
4,46,M,0,0,0,0
9,61,U,0,0,0,1
8,68,F,1,0,0,0
9,54,F,0,0,1,0
16,39,F,1,0,0,0
8,38,U,0,0,0,0
7,51,F,0,0,0,0
19,68,F,1,0,0,0
7,58,M,0,0,0,0
10,53,U,0,0,0,1
9,33,F,1,0,0,0
13,58,F,1,0,0,0
11,55,F,0,0,0,0
17,67,F,0,0,0,0
7,26,F,0,0,0,0
6,58,M,0,0,0,0
9,75,F,1,0,0,0
23,34,M,1,0,0,0
15,53,F,1,0,0,0
14,44,F,0,0,0,0
6,43,M,0,0,0,0
9,45,F,0,0,0,0
11,71,U,0,0,0,0
9,75,F,0,0,0,0
4,76,F,0,0,0,0
9,44,F,1,0,0,0
12,55,F,0,0,0,0
4,50,F,0,0,0,0
12,69,F,0,0,0,0
4,64,M,0,0,0,0
8,54,F,1,1,0,0
10,40,F,0,0,0,0
9,69,F,0,0,0,0
13,51,F,1,0,0,0
5,42,F,0,0,0,0
3,66,F,0,0,0,0
11,63,F,0,0,0,0
10,61,U,0,0,0,1
5,63,U,0,0,0,0
4,73,F,0,0,0,0
8,54,U,0,0,1,0
15,55,F,1,0,0,0
13,40,M,1,0,0,0
9,71,U,0,0,0,1
7,36,F,1,0,0,0
7,32,U,0,0,0,1
5,51,M,0,0,0,0
4,66,U,0,0,0,0
12,42,F,1,0,0,0
10,49,M,0,0,0,0
6,65,U,0,0,0,1
10,46,M,0,0,0,0
10,43,M,0,0,0,0
9,43,F,1,0,0,0
15,58,U,1,0,0,1
9,40,F,1,0,0,0
10,54,F,0,0,0,0
8,35,F,1,1,0,0
8,51,M,0,0,0,0
9,42,M,0,0,0,0
12,44,F,1,0,0,0
10,58,M,0,0,0,0
5,63,F,1,0,0,0
5,62,M,0,0,0,0
3,66,U,0,0,0,0
2,52,F,0,0,0,0
9,39,U,0,0,0,1
6,58,M,0,0,0,0
7,34,F,0,0,0,0
5,64,F,0,0,0,0
11,71,M,0,0,0,0
10,36,M,1,0,0,0
11,28,F,1,0,0,0
8,48,F,0,0,0,0
7,41,U,0,0,0,1
6,56,F,0,0,0,0
7,67,M,0,0,0,0
10,54,M,0,0,1,0
7,59,U,0,0,0,1
12,23,M,1,0,0,0
2,61,U,0,0,0,0
7,40,F,0,0,0,0
8,72,F,0,1,0,0
7,45,M,0,0,0,0
8,27,M,0,0,0,0
14,54,F,0,0,1,0
5,72,F,0,0,0,0
11,54,U,0,0,1,0
8,68,U,0,0,0,1
14,38,F,1,0,0,0
9,74,F,0,0,0,0
14,57,F,1,0,0,0
8,52,M,0,1,0,0
5,40,M,0,0,0,0
8,51,M,0,1,0,0
12,55,U,0,0,0,1
11,66,F,0,0,0,0
3,50,F,0,0,0,0
11,48,U,0,0,0,1
8,31,M,0,1,0,0
10,52,F,0,0,0,0
13,58,M,0,0,0,0
9,76,M,0,0,0,0
10,67,M,1,0,0,0
11,58,F,0,0,0,0
6,46,M,0,0,0,0
13,58,F,1,0,0,0
8,31,M,1,0,0,0
3,51,F,0,0,0,0
4,60,F,0,0,0,0
8,57,F,0,0,0,0
9,54,F,0,0,0,0
20,48,F,1,0,0,0
10,40,F,0,0,0,0
9,77,F,0,0,0,0
3,41,M,0,0,0,0
8,58,F,0,0,0,0
13,37,F,1,0,0,0
9,67,F,1,0,0,0
7,33,F,0,0,0,0
5,52,F,0,0,0,0
12,47,F,1,0,0,0
13,56,F,1,0,0,0
17,51,F,1,0,0,0
6,42,F,1,0,0,0
16,59,F,1,0,0,0
10,54,F,0,0,0,0
7,32,U,0,0,0,1
5,69,F,0,0,0,0
8,64,M,0,1,0,0
10,47,F,0,0,0,0
14,31,M,0,0,0,0
6,65,U,0,0,0,0
7,48,F,0,0,0,0
7,60,F,0,0,0,0
3,65,F,0,0,0,0
17,55,U,0,0,0,1
11,33,F,1,0,0,0
11,62,F,0,0,0,0
10,57,U,0,0,0,1
10,54,M,0,0,1,0
7,50,F,0,0,0,0
12,78,F,0,0,0,0
9,73,M,0,0,0,0
4,50,F,0,0,0,0
6,60,M,0,0,0,0
8,34,U,1,0,0,0
8,59,U,0,0,0,1
8,56,F,0,0,0,0
6,78,F,0,0,0,0
3,66,F,0,0,0,0
12,37,F,1,0,0,0
5,45,U,0,0,0,1
8,52,M,0,1,0,0
23,31,F,1,0,0,0
9,66,F,1,0,0,0
5,72,U,0,0,0,0
4,41,M,0,0,0,0
8,34,U,0,0,0,1
13,68,F,0,0,0,0
8,51,F,0,0,0,0
7,42,F,0,0,0,0
5,69,M,0,0,0,0
8,39,M,1,0,0,0
11,55,F,0,0,0,0
12,65,M,0,0,0,0
8,44,M,1,0,0,0
6,52,F,0,0,0,0
6,59,F,0,0,0,0
16,51,F,0,0,0,0
8,66,U,0,0,0,1
11,73,U,0,0,0,0
12,45,F,0,0,0,0
11,51,U,1,0,0,1
12,47,F,1,0,0,0
6,56,M,1,0,0,0
9,73,F,0,0,0,0
11,66,M,0,0,0,0
9,44,F,1,0,0,0
12,61,F,0,0,0,0
15,58,M,1,0,0,0
8,73,M,0,1,0,0
7,56,M,0,0,0,0
7,70,F,1,0,0,0
7,36,F,0,0,0,0
15,30,F,1,0,0,0
11,54,M,0,0,1,0
13,35,M,1,0,0,0
10,54,F,0,0,1,0
14,42,M,1,0,0,0
11,75,F,1,0,0,0
4,71,M,0,0,0,0
4,50,M,0,0,0,0
20,34,F,1,0,0,0
9,65,M,0,0,0,0
6,48,M,0,0,0,0
4,40,F,0,0,0,0
6,31,U,0,0,0,0
9,47,M,0,0,0,0
9,40,M,0,0,0,0
6,38,F,0,0,0,0
10,51,F,0,0,0,0
8,44,U,1,0,0,0
12,53,M,0,0,0,0
12,57,M,0,0,0,0
12,48,F,1,0,0,0
9,64,F,0,0,0,0
9,43,M,0,0,0,0
5,54,F,0,0,0,0
9,48,M,0,0,0,0
12,52,M,0,0,0,0
8,54,M,0,0,0,0
8,56,F,0,0,0,0
11,50,M,0,0,0,0
15,54,M,0,0,0,0
9,54,F,0,0,1,0
8,45,M,0,0,0,0
9,67,F,1,0,0,0
4,62,M,0,0,0,0
5,43,M,0,0,0,0
8,55,U,0,0,0,1
3,53,F,0,0,0,0
8,51,U,0,0,0,1
5,46,M,0,0,0,0
16,43,F,0,0,0,0
7,62,U,0,0,0,1
6,65,F,0,0,0,0
14,34,M,1,0,0,0
9,79,F,0,0,0,0
10,35,F,1,0,0,0
5,65,M,0,0,0,0
4,55,U,0,0,0,1
9,61,M,0,0,0,0
14,54,F,1,0,1,0
7,50,F,0,0,0,0
6,54,F,0,0,0,0
8,29,U,0,0,0,0
3,60,U,0,0,0,1
9,55,F,0,0,0,0
10,65,F,0,0,0,0
4,74,M,0,0,0,0
1,46,M,0,0,0,0
5,75,M,0,0,0,0
8,79,F,0,0,0,0
8,77,M,1,0,0,0
10,49,F,0,0,0,0
5,55,U,0,0,0,0
20,52,F,1,0,0,0
7,69,M,0,0,0,0
6,55,F,0,0,0,0
11,69,M,0,0,0,0
9,66,U,0,0,0,0
3,78,U,0,0,0,1
11,69,F,0,0,0,0
8,68,F,1,0,0,0
7,55,F,0,0,0,0
6,46,U,0,0,0,0
8,35,F,1,0,0,0
14,48,F,0,0,0,0
3,70,F,0,0,0,0
5,66,F,0,0,0,0
6,66,M,0,0,0,0
11,70,F,0,0,0,0
13,65,F,0,0,0,0
11,40,M,0,0,0,0
7,40,F,0,0,0,0
11,56,U,0,0,0,1
3,65,F,1,0,0,0
9,57,F,0,0,0,0
9,54,F,1,0,1,0
7,58,U,0,0,0,1
5,47,M,0,0,0,0
4,55,F,0,0,0,0
11,56,M,0,0,0,0
7,58,F,0,0,0,0
14,77,M,1,0,0,0
11,71,U,0,0,0,0
9,65,F,0,0,0,0
6,36,M,1,0,0,0
6,40,F,0,0,0,0
5,57,F,0,0,0,0
9,61,F,1,0,0,0
5,38,M,0,0,0,0
8,76,F,0,0,0,0
10,48,M,0,0,0,0
8,43,F,0,0,0,0
5,51,U,0,0,0,0
8,54,F,0,0,1,0
9,54,F,1,0,1,0
8,43,M,1,0,0,0
5,53,F,0,0,0,0
11,63,F,1,0,0,0
10,62,F,1,0,0,0
7,52,U,0,0,0,0
4,40,U,0,0,0,1
14,49,U,0,0,0,0
11,50,M,0,0,0,0
3,46,U,0,0,0,0
6,43,F,1,0,0,0
8,53,U,1,0,0,0
9,59,U,0,0,0,0
14,48,U,1,0,0,0
10,49,M,1,0,0,0
4,73,M,0,0,0,0
15,54,M,1,0,1,0
6,62,F,0,0,0,0
9,57,M,0,0,0,0
4,51,M,0,0,0,0
3,66,M,0,0,0,0
9,28,M,1,0,0,0
11,54,F,1,0,0,0
6,51,U,0,0,0,0
9,52,F,0,0,0,0
7,62,M,0,0,0,0
9,48,M,0,0,0,0
10,52,U,0,0,0,1
7,42,F,0,0,0,0
4,59,F,1,0,0,0
14,65,F,0,0,0,0
8,76,F,0,0,0,0
12,71,F,0,0,0,0
11,48,U,0,0,0,1
7,54,F,0,0,1,0
9,74,F,0,0,0,0
5,73,M,0,0,0,0
8,62,U,0,0,0,1
14,62,F,1,0,0,0
6,71,U,0,0,0,1
9,34,F,1,0,0,0
12,47,U,0,0,0,1
13,77,F,0,0,0,0
8,52,M,0,0,0,0
7,66,F,0,0,0,0
7,34,M,0,0,0,0
10,35,F,1,0,0,0
8,55,F,0,0,0,0
12,54,M,0,0,1,0
9,44,F,0,0,0,0
18,34,F,1,0,0,0
5,67,U,0,0,0,0
9,53,U,0,0,0,0
4,51,M,0,0,0,0
6,73,F,0,0,0,0
8,59,M,0,1,0,0
6,44,F,0,0,0,0
10,53,F,0,0,0,0
7,75,F,0,0,0,0
6,54,F,0,0,1,0
4,53,M,0,0,0,0
6,63,F,0,0,0,0
3,27,F,1,0,0,0
9,60,M,0,0,0,0
12,33,F,1,0,0,0
8,67,M,1,0,0,0
14,43,M,0,0,0,0
9,29,F,1,0,0,0
7,44,M,0,0,0,0
10,54,F,1,0,1,0
5,46,U,0,0,0,1
8,57,F,0,0,0,0
11,53,U,0,0,0,1
6,54,M,0,0,1,0
10,54,F,1,0,0,0
10,75,M,0,0,0,0
10,47,M,0,0,0,0
6,64,F,0,0,0,0
9,60,F,0,0,0,0
10,64,M,0,0,0,0
9,36,F,1,0,0,0
11,70,F,1,0,0,0
8,52,F,0,0,0,0
5,54,U,0,0,1,0
5,54,M,0,0,1,0
7,65,F,0,0,0,0
12,42,F,0,0,0,0
3,68,F,0,0,0,0
6,47,F,0,0,0,0
13,38,U,0,0,0,0
14,58,F,1,0,0,0
6,73,M,0,0,0,0
10,68,F,0,0,0,0
6,53,F,0,0,0,0
19,45,F,1,0,0,0
9,50,F,0,0,0,0
9,62,F,0,0,0,0
6,68,M,0,0,0,0
12,52,M,0,0,0,0
10,41,F,1,0,0,0
5,75,M,0,0,0,0
15,31,F,1,0,0,0
9,58,F,0,0,0,0
10,46,F,0,0,0,0
16,72,F,1,0,0,0
5,72,M,0,0,0,0
8,74,F,1,0,0,0
7,45,U,0,0,0,1
18,37,F,1,0,0,0
10,71,M,0,0,0,0
7,72,F,0,0,0,0
10,42,F,0,0,0,0
6,44,U,0,0,0,0
9,54,F,0,0,1,0
9,53,M,0,0,0,0
6,25,M,1,0,0,0
8,27,F,0,0,0,0
8,51,U,0,0,0,1
3,30,M,0,0,0,0
10,58,M,0,0,0,0
9,40,F,0,0,0,0
11,42,U,0,0,0,0
18,37,F,1,0,0,0
10,55,F,0,0,0,0
4,66,M,0,0,0,0
6,57,F,0,0,0,0
8,41,U,0,0,0,1
11,74,F,0,0,0,0
11,65,F,0,0,0,0
11,57,F,0,0,0,0
5,63,F,0,0,0,0
8,37,F,1,0,0,0
6,65,F,0,0,0,0
5,45,U,0,0,0,0
9,63,U,1,0,0,0
12,62,F,1,0,0,0
7,53,F,0,0,0,0
6,37,F,1,0,0,0
7,69,F,0,0,0,0
8,28,F,1,0,0,0
14,58,U,0,0,0,1
15,29,F,1,0,0,0
11,53,F,1,0,0,0
8,47,M,0,0,0,0
7,46,F,0,0,0,0
9,37,M,0,0,0,0
10,77,U,0,0,0,0
9,69,U,0,0,0,1
8,37,F,1,0,0,0
5,65,F,0,0,0,0
7,51,F,0,0,0,0
7,45,F,0,0,0,0
3,65,M,0,0,0,0
7,61,M,0,0,0,0
8,37,M,1,1,0,0
3,54,U,0,0,0,1
6,69,M,0,0,0,0
22,35,F,1,0,0,0
14,63,F,0,0,0,0
8,52,M,0,0,0,0
6,46,M,0,0,0,0
6,54,M,0,0,0,0
8,52,M,0,0,0,0
8,54,F,1,0,1,0
8,62,M,0,1,0,0
7,37,F,1,0,0,0
9,55,U,0,0,0,0
8,65,F,0,1,0,0
5,54,M,0,0,0,0
7,71,M,0,0,0,0
11,56,F,0,0,0,0
7,43,F,0,0,0,0
7,54,M,0,0,1,0
11,68,F,0,0,0,0
19,30,F,1,0,0,0
12,47,U,1,0,0,1
9,68,F,0,0,0,0
8,68,M,0,1,0,0
15,43,F,1,0,0,0
7,37,F,1,0,0,0
9,78,M,0,0,0,0
9,39,F,1,0,0,0
12,45,M,0,0,0,0
9,69,M,0,0,0,0
9,49,M,0,0,0,0
12,59,F,0,0,0,0
6,41,F,0,0,0,0
4,38,F,0,0,0,0
11,54,U,0,0,0,0
21,52,F,1,0,0,0
8,77,U,1,0,0,0
10,63,F,1,0,0,0
8,51,U,0,1,0,0
2,58,U,0,0,0,1
3,38,F,0,0,0,0
10,55,F,0,0,0,0
10,50,M,0,0,0,0
8,63,F,0,0,0,0
12,63,M,0,0,0,0
8,37,F,1,0,0,0
13,49,U,0,0,0,0
7,54,F,0,0,1,0
13,31,F,1,0,0,0
16,54,M,0,0,0,0
14,77,U,1,0,0,0
6,54,M,0,0,1,0
7,56,F,1,0,0,0
7,60,F,0,0,0,0
7,68,M,0,0,0,0
15,71,M,0,0,0,0
4,62,U,0,0,0,0
6,53,U,0,0,0,1
9,54,F,1,0,1,0
9,29,F,1,0,0,0
17,44,M,1,0,0,0
10,54,U,0,0,1,1
7,35,F,1,0,0,0
12,47,M,0,0,0,0
14,33,F,1,0,0,0
11,54,U,0,0,1,1
8,55,F,0,0,0,0
8,36,F,1,0,0,0
4,59,F,1,0,0,0
17,60,M,1,0,0,0
13,70,U,0,0,0,1
4,64,M,0,0,0,0
5,58,U,0,0,0,1
8,48,F,0,0,0,0
17,75,F,1,0,0,0
7,58,F,0,0,0,0
9,52,U,0,0,0,0
9,31,M,1,0,0,0
18,53,F,1,0,0,0
8,49,U,0,1,0,0
10,40,M,0,0,0,0
9,60,U,0,0,0,1
6,54,F,0,0,0,0
7,59,F,0,0,0,0
5,71,F,1,0,0,0
3,54,M,1,0,1,0
14,32,F,0,0,0,0
11,43,F,0,0,0,0
5,57,F,0,0,0,0
11,54,F,1,0,1,0
11,42,U,0,0,0,1
10,78,F,0,0,0,0
6,51,M,0,0,0,0
6,70,F,0,0,0,0
15,31,F,1,0,0,0
11,39,U,1,0,0,1
8,71,F,0,0,0,0
5,37,M,0,0,0,0
10,54,M,0,0,1,0
8,40,U,0,0,0,0
3,62,F,0,0,0,0
7,40,F,0,0,0,0
15,74,U,1,0,0,0
7,54,M,0,0,0,0
10,76,F,0,0,0,0
7,42,M,0,0,0,0
8,47,U,0,1,0,1
15,37,F,1,0,0,0
6,43,M,0,0,0,0
8,51,M,0,0,0,0
4,52,M,0,0,0,0
7,45,M,0,0,0,0
10,44,F,1,0,0,0
12,64,M,1,0,0,0
9,63,F,1,0,0,0
7,28,F,0,0,0,0
8,79,F,0,1,0,0
12,30,F,1,0,0,0
11,40,M,1,0,0,0
8,32,F,1,0,0,0
8,66,F,0,0,0,0
10,40,F,1,0,0,0
11,50,M,0,0,0,0
6,52,U,0,0,0,0
9,76,F,0,0,0,0
6,62,U,1,0,0,1
8,44,F,0,0,0,0
6,67,M,0,0,0,0
12,27,F,1,0,0,0
8,58,F,0,1,0,0
9,47,F,0,0,0,0
12,57,F,0,0,0,0
8,67,F,1,0,0,0
8,47,F,1,1,0,0
9,52,F,0,0,0,0
11,52,F,1,0,0,0
10,41,F,0,0,0,0
10,52,F,0,0,0,0
4,62,F,0,0,0,0
11,52,F,0,0,0,0
3,65,M,0,0,0,0
12,34,U,1,0,0,1
9,44,F,1,0,0,0
11,55,F,1,0,0,0
3,50,F,0,0,0,0
7,74,F,0,0,0,0
13,50,M,0,0,0,0
4,48,U,0,0,0,1
7,27,F,1,0,0,0
7,67,F,1,0,0,0
5,67,M,0,0,0,0
6,54,F,0,0,1,0
12,56,F,0,0,0,0
9,54,U,0,0,1,1
7,32,F,1,0,0,0
5,52,M,0,0,0,0
9,46,F,0,0,0,0
7,41,F,0,0,0,0
9,71,F,0,0,0,0
8,60,F,0,0,0,0
9,55,F,0,0,0,0
7,48,U,0,0,0,1
8,45,M,0,1,0,0
6,35,F,0,0,0,0
11,68,F,1,0,0,0
8,56,F,0,1,0,0
14,42,F,1,0,0,0
13,54,U,0,0,1,1
8,74,F,0,0,0,0
11,59,M,0,0,0,0
5,49,F,0,0,0,0
17,53,U,0,0,0,0
6,54,U,0,0,0,1
9,54,F,0,0,1,0
6,57,F,0,0,0,0
8,44,F,1,0,0,0
11,53,M,0,0,0,0
12,48,F,1,0,0,0
11,47,U,0,0,0,1
12,55,U,0,0,0,0
5,59,M,0,0,0,0
13,37,M,0,0,0,0
5,79,U,0,0,0,0
5,53,U,0,0,0,1
9,41,F,0,0,0,0
10,55,M,0,0,0,0
11,77,U,0,0,0,1
6,68,U,0,0,0,0
9,59,F,0,0,0,0
