@relation 'organics_s10_Training-weka.filters.unsupervised.attribute.Remove-R1-2,4,6-10,12-14,17-18,20-23,25-weka.filters.unsupervised.attribute.NumericToNominal-R2-6'

@attribute DemAge numeric
@attribute DemGender {U,F,M}
@attribute TargetBuy {0,1}
@attribute DemAffl_M {0,1}
@attribute DemAge_M {0,1}
@attribute DemGender_M {0,1}
@attribute DemAffl_Log numeric

@data
41,F,0,1,0,0,2.197225
49,M,0,0,0,0,2.302585
46,F,0,0,0,0,2.397895
35,F,1,0,0,0,2.70805
54,M,0,0,1,0,2.197225
44,F,0,0,0,0,1.94591
65,F,1,0,0,0,2.639057
58,F,0,0,0,0,1.791759
55,F,0,0,0,0,2.197225
63,U,0,0,0,1,2.639057
54,M,0,0,1,0,2.079442
43,F,0,0,0,0,1.94591
66,F,0,0,0,0,2.197225
36,F,0,0,0,0,2.484907
47,F,1,0,0,0,2.70805
69,F,0,0,0,0,1.94591
48,U,0,0,0,0,1.94591
52,F,1,0,0,0,2.484907
40,U,0,0,0,0,1.791759
68,F,0,0,0,0,2.639057
72,M,0,0,0,0,2.079442
52,U,0,0,0,1,2.302585
75,F,0,0,0,0,2.079442
64,U,0,0,0,0,2.302585
59,M,0,0,0,0,2.564949
46,M,0,0,0,0,1.94591
59,F,0,0,0,0,1.94591
67,F,0,0,0,0,2.484907
52,U,0,0,0,1,1.791759
32,U,0,0,0,1,1.94591
49,F,0,0,0,0,2.079442
65,F,0,0,0,0,1.791759
33,F,1,0,0,0,2.302585
66,F,1,0,0,0,2.079442
29,F,1,0,0,0,2.302585
47,F,1,0,0,0,2.564949
51,F,0,0,0,0,2.484907
55,F,0,0,0,0,1.94591
71,F,0,0,0,0,2.302585
44,U,0,0,0,0,1.791759
69,M,0,0,0,0,1.791759
43,M,0,0,0,0,2.564949
24,M,1,0,0,0,1.791759
66,U,0,0,0,1,2.484907
54,M,0,0,0,0,2.197225
45,F,1,0,0,0,3.044522
43,M,0,0,0,0,2.197225
58,F,1,0,0,0,2.302585
53,F,0,0,0,0,1.791759
38,M,0,0,0,0,2.197225
75,U,0,0,0,1,1.94591
58,M,0,0,0,0,1.791759
77,U,0,0,0,1,2.079442
40,F,1,0,0,0,3.091042
67,F,0,0,0,0,2.302585
58,F,0,0,0,0,2.079442
53,M,0,0,0,0,2.079442
54,F,0,0,0,0,1.791759
52,F,0,0,0,0,2.197225
70,F,1,0,0,0,1.94591
54,M,0,0,1,0,2.70805
53,F,0,0,0,0,1.94591
63,F,0,0,0,0,2.197225
54,U,0,1,1,0,2.197225
62,F,0,0,0,0,1.791759
46,U,0,0,0,1,1.609438
55,M,0,0,0,0,2.079442
48,M,0,0,0,0,2.639057
44,F,1,0,0,0,2.484907
42,F,0,0,0,0,2.772589
51,F,1,0,0,0,2.70805
38,F,0,0,0,0,2.302585
47,F,0,0,0,0,2.197225
49,M,0,0,0,0,2.397895
53,F,1,0,0,0,2.772589
57,U,0,0,0,1,2.639057
54,M,0,0,1,0,2.079442
63,F,0,0,0,0,2.639057
63,M,0,0,0,0,1.94591
73,F,0,0,0,0,2.302585
50,F,0,0,0,0,2.397895
51,F,0,0,0,0,2.484907
45,U,0,0,0,0,1.94591
63,U,0,0,0,0,2.079442
73,F,0,0,0,0,2.397895
67,U,0,0,0,0,2.079442
45,U,0,0,0,1,1.386294
54,U,0,0,0,1,2.397895
59,M,0,1,0,0,2.197225
47,F,0,0,0,0,2.079442
63,F,0,0,0,0,1.791759
57,U,0,1,0,1,2.197225
51,M,0,0,0,0,2.484907
53,U,0,0,0,1,2.197225
52,M,0,0,0,0,1.94591
46,F,0,1,0,0,2.197225
55,F,0,0,0,0,1.94591
69,M,0,0,0,0,2.397895
47,F,0,0,0,0,1.609438
32,F,1,0,0,0,2.397895
32,F,1,0,0,0,2.772589
32,F,1,0,0,0,2.70805
70,F,1,0,0,0,2.70805
54,F,0,0,1,0,2.197225
76,F,0,1,0,0,2.197225
63,F,0,0,0,0,2.302585
71,F,0,0,0,0,1.791759
56,M,0,0,0,0,1.94591
72,U,0,0,0,0,2.197225
54,U,0,0,1,0,2.397895
35,M,0,0,0,0,2.397895
29,F,1,0,0,0,2.302585
51,F,0,0,0,0,1.386294
31,U,0,0,0,1,2.397895
48,F,0,0,0,0,2.079442
32,M,0,0,0,0,2.397895
60,U,0,0,0,0,1.609438
35,F,1,1,0,0,2.197225
36,U,1,0,0,1,2.397895
43,F,1,0,0,0,2.564949
57,U,0,0,0,1,2.197225
75,U,1,0,0,1,2.397895
54,U,1,0,1,1,2.302585
42,M,0,0,0,0,2.197225
33,F,1,0,0,0,2.564949
66,U,0,0,0,1,2.079442
66,F,1,0,0,0,2.197225
47,F,0,0,0,0,2.302585
54,M,1,0,1,0,2.302585
50,M,0,0,0,0,1.791759
56,F,0,1,0,0,2.197225
26,M,0,0,0,0,2.079442
50,U,0,0,0,1,2.639057
60,M,0,0,0,0,2.639057
71,M,0,0,0,0,2.639057
34,U,0,0,0,0,2.302585
43,U,0,0,0,1,2.302585
34,M,1,0,0,0,2.564949
70,F,0,0,0,0,2.484907
61,F,0,0,0,0,2.484907
55,F,0,0,0,0,2.302585
51,F,0,0,0,0,1.609438
43,F,0,0,0,0,1.94591
44,M,0,0,0,0,2.639057
77,M,0,0,0,0,2.484907
33,F,1,1,0,0,2.197225
54,F,0,1,1,0,2.197225
37,F,1,0,0,0,2.944439
72,M,0,0,0,0,2.302585
66,U,0,0,0,1,2.079442
62,F,1,0,0,0,2.484907
62,F,0,0,0,0,2.397895
54,U,1,0,1,1,2.70805
49,M,0,0,0,0,1.791759
74,F,0,0,0,0,1.791759
50,M,0,0,0,0,2.302585
47,M,0,0,0,0,2.302585
37,M,0,0,0,0,1.609438
50,M,0,0,0,0,1.791759
72,F,0,0,0,0,2.639057
55,U,0,0,0,0,1.386294
59,F,0,0,0,0,1.791759
78,F,0,0,0,0,2.397895
53,U,0,0,0,0,2.302585
76,F,0,0,0,0,1.94591
52,M,0,0,0,0,2.197225
66,F,0,0,0,0,1.609438
28,U,0,0,0,0,2.197225
59,M,0,0,0,0,2.564949
42,F,0,0,0,0,1.94591
59,F,0,0,0,0,1.609438
55,F,0,1,0,0,2.197225
54,U,1,0,1,0,2.079442
46,F,1,0,0,0,2.484907
78,F,0,0,0,0,1.386294
77,F,0,0,0,0,2.197225
59,F,0,0,0,0,2.772589
41,F,0,0,0,0,1.609438
43,F,1,1,0,0,2.197225
54,F,0,0,1,0,2.302585
47,F,1,0,0,0,2.484907
39,F,1,0,0,0,1.94591
30,M,1,0,0,0,2.484907
45,F,0,0,0,0,1.94591
54,M,0,0,0,0,2.197225
44,F,1,0,0,0,2.639057
59,F,0,0,0,0,2.639057
53,M,0,0,0,0,2.197225
61,F,1,0,0,0,2.397895
45,F,0,0,0,0,2.079442
56,M,1,0,0,0,1.94591
43,F,1,0,0,0,2.484907
71,F,0,0,0,0,2.397895
50,F,0,0,0,0,2.397895
32,F,0,0,0,0,2.197225
54,M,0,0,1,0,1.791759
69,F,1,0,0,0,3.044522
61,U,0,0,0,0,1.609438
45,F,0,0,0,0,1.94591
48,F,1,1,0,0,2.197225
47,F,0,0,0,0,2.484907
54,F,0,0,0,0,2.079442
46,M,0,0,0,0,2.079442
66,U,0,0,0,0,2.484907
39,U,1,0,0,1,2.197225
61,M,0,0,0,0,2.484907
58,U,0,0,0,0,2.564949
40,F,0,0,0,0,1.94591
54,M,0,0,1,0,1.609438
71,F,0,0,0,0,2.197225
63,F,0,0,0,0,2.302585
54,M,0,0,1,0,1.609438
61,F,1,0,0,0,2.079442
59,F,0,0,0,0,2.197225
34,F,1,0,0,0,2.564949
77,U,0,0,0,0,2.302585
51,U,0,1,0,1,2.197225
28,F,1,0,0,0,2.397895
55,F,0,0,0,0,2.397895
58,U,0,0,0,1,2.484907
71,M,0,1,0,0,2.197225
70,U,0,0,0,0,1.791759
33,M,1,0,0,0,1.386294
63,M,0,0,0,0,2.484907
67,M,0,0,0,0,1.791759
30,F,1,0,0,0,2.639057
52,U,0,1,0,1,2.197225
55,M,0,0,0,0,2.079442
74,F,0,0,0,0,2.484907
69,F,0,0,0,0,2.079442
54,F,1,0,1,0,2.70805
52,F,1,0,0,0,2.302585
54,U,0,0,0,0,1.791759
36,F,1,0,0,0,2.70805
59,U,0,0,0,0,2.197225
57,M,0,0,0,0,2.079442
53,M,0,0,0,0,2.302585
51,F,1,0,0,0,2.397895
60,U,0,0,0,1,2.397895
73,M,0,0,0,0,2.397895
40,F,1,0,0,0,2.397895
41,M,0,0,0,0,2.302585
44,M,0,0,0,0,1.098612
54,U,0,0,1,0,2.302585
48,U,0,0,0,0,1.791759
64,F,0,0,0,0,2.079442
71,M,0,0,0,0,2.397895
37,F,0,0,0,0,2.564949
43,F,0,0,0,0,1.609438
50,M,0,0,0,0,1.791759
24,M,1,0,0,0,2.302585
54,F,0,0,1,0,1.94591
47,F,1,0,0,0,2.079442
61,F,0,0,0,0,1.94591
52,F,0,0,0,0,2.197225
57,U,0,0,0,1,2.302585
31,F,1,0,0,0,1.94591
54,F,0,0,1,0,2.079442
73,M,0,0,0,0,2.197225
40,M,0,0,0,0,2.397895
53,M,0,0,0,0,2.484907
48,M,0,1,0,0,2.197225
72,F,0,1,0,0,2.197225
33,F,1,0,0,0,2.639057
65,F,1,0,0,0,2.484907
59,F,0,0,0,0,1.386294
45,M,0,1,0,0,2.197225
73,F,0,0,0,0,2.484907
51,U,0,0,0,1,2.70805
39,F,0,0,0,0,1.609438
62,F,0,0,0,0,2.302585
59,F,1,0,0,0,2.564949
70,U,0,0,0,0,1.609438
54,U,0,0,1,1,1.791759
60,F,0,0,0,0,1.791759
65,F,1,0,0,0,1.791759
49,M,0,0,0,0,1.94591
71,M,0,0,0,0,1.386294
46,F,1,0,0,0,1.791759
53,F,0,0,0,0,1.94591
33,U,0,0,0,0,2.197225
47,M,0,0,0,0,1.791759
75,F,0,0,0,0,2.079442
31,U,0,0,0,1,2.397895
60,F,0,0,0,0,2.079442
56,M,0,0,0,0,1.94591
76,F,0,0,0,0,2.484907
51,F,0,0,0,0,1.386294
39,F,1,0,0,0,2.302585
60,F,1,0,0,0,2.302585
54,F,0,0,1,0,1.791759
76,M,0,0,0,0,2.197225
32,M,0,0,0,0,2.397895
53,U,0,0,0,0,2.079442
59,F,0,0,0,0,2.397895
55,F,0,0,0,0,2.484907
54,F,0,0,0,0,2.197225
62,U,0,0,0,1,1.94591
32,M,1,0,0,0,2.302585
61,U,0,0,0,0,2.302585
79,F,1,0,0,0,2.484907
66,U,0,0,0,1,1.94591
59,F,0,0,0,0,2.302585
41,F,1,0,0,0,2.564949
73,F,1,0,0,0,2.564949
73,F,1,0,0,0,3.135494
60,F,0,0,0,0,2.564949
54,U,0,0,1,1,1.791759
54,U,0,0,0,0,2.197225
61,F,0,0,0,0,2.302585
58,F,0,0,0,0,2.564949
63,F,0,0,0,0,1.791759
48,U,0,0,0,0,2.302585
54,M,0,1,1,0,2.197225
74,F,0,0,0,0,2.079442
73,M,0,0,0,0,1.94591
54,U,0,0,0,1,1.94591
66,U,0,0,0,0,2.302585
71,M,0,1,0,0,2.197225
59,F,0,0,0,0,1.791759
37,M,1,0,0,0,2.833213
48,U,0,1,0,1,2.197225
79,F,1,0,0,0,2.484907
54,U,0,0,1,1,1.791759
68,M,1,0,0,0,2.484907
69,F,0,0,0,0,2.302585
45,F,0,0,0,0,2.079442
69,F,0,0,0,0,2.079442
67,M,0,0,0,0,2.302585
72,F,1,0,0,0,2.639057
61,M,0,0,0,0,2.197225
40,F,1,0,0,0,2.484907
37,F,0,0,0,0,2.197225
58,F,0,0,0,0,2.302585
60,M,0,0,0,0,1.94591
54,M,0,0,1,0,2.397895
46,F,0,0,0,0,2.197225
38,F,1,0,0,0,2.397895
57,F,0,0,0,0,2.302585
55,U,0,0,0,1,2.079442
39,M,0,1,0,0,2.197225
49,F,0,1,0,0,2.197225
47,U,0,0,0,1,1.386294
62,F,0,0,0,0,1.94591
52,M,0,0,0,0,2.397895
33,M,0,0,0,0,1.94591
45,F,0,0,0,0,2.197225
70,M,0,0,0,0,1.94591
29,F,1,0,0,0,2.484907
65,U,0,0,0,1,1.609438
32,F,1,0,0,0,2.397895
66,M,0,0,0,0,2.197225
50,F,1,0,0,0,2.397895
60,F,0,0,0,0,2.397895
78,F,0,0,0,0,1.94591
50,M,0,0,0,0,2.484907
25,U,0,0,0,0,2.079442
48,M,0,0,0,0,2.397895
78,F,0,0,0,0,2.397895
58,F,0,0,0,0,2.197225
45,F,0,0,0,0,2.079442
75,M,1,0,0,0,2.772589
59,F,0,0,0,0,2.564949
41,F,1,0,0,0,2.079442
61,U,0,0,0,1,2.197225
44,M,0,0,0,0,2.70805
31,M,0,0,0,0,2.197225
75,M,0,0,0,0,1.94591
69,F,0,0,0,0,2.397895
39,F,0,0,0,0,2.197225
46,F,0,1,0,0,2.197225
53,F,0,0,0,0,2.484907
33,U,0,0,0,0,2.197225
36,F,1,0,0,0,2.772589
66,M,0,0,0,0,2.197225
53,M,0,0,0,0,2.197225
36,M,1,0,0,0,1.098612
37,M,1,0,0,0,2.564949
66,M,0,0,0,0,2.484907
51,U,0,0,0,0,2.397895
47,U,0,0,0,0,2.079442
31,F,1,0,0,0,2.639057
55,U,0,1,0,0,2.197225
37,F,1,0,0,0,2.70805
78,F,0,0,0,0,1.609438
46,F,0,0,0,0,1.791759
32,M,1,0,0,0,2.079442
44,F,1,0,0,0,3.044522
73,F,1,0,0,0,1.94591
42,U,0,0,0,1,2.70805
63,F,0,0,0,0,1.94591
60,M,0,0,0,0,2.484907
60,M,1,0,0,0,1.94591
70,U,0,0,0,0,2.197225
40,M,0,0,0,0,2.079442
57,U,0,0,0,0,2.079442
49,U,0,0,0,1,1.609438
56,F,0,0,0,0,1.94591
54,F,1,0,1,0,2.079442
54,F,0,0,0,0,2.302585
47,F,0,0,0,0,1.791759
44,F,0,0,0,0,2.302585
51,F,1,0,0,0,2.564949
52,F,0,0,0,0,1.386294
28,F,1,0,0,0,2.397895
56,M,0,0,0,0,2.484907
57,F,0,0,0,0,2.079442
46,F,0,0,0,0,2.079442
46,M,0,0,0,0,2.70805
57,M,0,0,0,0,2.302585
66,F,0,0,0,0,1.386294
51,M,0,0,0,0,1.94591
47,U,0,0,0,1,2.197225
63,M,0,0,0,0,2.639057
60,F,0,0,0,0,2.197225
65,M,0,0,0,0,2.079442
29,F,1,0,0,0,2.397895
63,M,0,0,0,0,1.94591
49,M,0,0,0,0,2.302585
54,F,0,0,0,0,2.564949
47,F,0,0,0,0,1.94591
49,F,0,0,0,0,1.791759
70,M,0,0,0,0,2.197225
56,M,0,0,0,0,2.302585
27,F,1,0,0,0,2.197225
45,M,0,0,0,0,1.609438
39,F,1,0,0,0,3.044522
55,U,0,0,0,0,2.079442
61,M,0,0,0,0,2.484907
51,F,0,0,0,0,2.484907
53,F,0,0,0,0,1.791759
29,F,1,0,0,0,2.484907
66,M,0,0,0,0,2.484907
54,U,0,1,1,0,2.197225
54,F,0,0,0,0,1.94591
39,F,1,0,0,0,1.94591
63,M,0,0,0,0,2.197225
35,F,1,1,0,0,2.197225
55,F,0,0,0,0,0.693147
42,M,1,0,0,0,2.397895
38,F,0,0,0,0,1.791759
60,M,0,0,0,0,1.791759
60,U,1,0,0,1,2.397895
56,F,0,0,0,0,2.564949
38,U,0,0,0,1,2.397895
55,F,0,0,0,0,1.791759
69,F,0,0,0,0,2.397895
43,M,1,0,0,0,2.70805
65,M,0,0,0,0,1.94591
30,M,0,0,0,0,2.197225
50,M,0,0,0,0,2.302585
60,M,0,0,0,0,2.639057
56,F,0,0,0,0,2.397895
43,F,0,0,0,0,2.197225
36,M,0,0,0,0,2.70805
58,M,0,1,0,0,2.197225
54,F,1,0,1,0,2.197225
45,F,0,0,0,0,2.079442
68,U,0,0,0,1,2.197225
31,M,0,0,0,0,2.484907
34,U,0,0,0,0,2.397895
25,U,0,0,0,0,2.079442
27,F,1,0,0,0,2.484907
76,U,0,0,0,1,2.564949
67,F,0,0,0,0,2.484907
54,U,0,0,0,1,1.94591
42,F,1,0,0,0,2.302585
50,M,0,0,0,0,2.079442
54,U,0,0,1,0,2.079442
54,M,0,1,1,0,2.197225
46,F,1,0,0,0,2.70805
37,M,1,0,0,0,2.302585
37,F,1,0,0,0,2.484907
46,M,0,0,0,0,1.609438
61,U,0,0,0,1,2.302585
68,F,1,0,0,0,2.197225
54,F,0,0,1,0,2.302585
39,F,1,0,0,0,2.833213
38,U,0,0,0,0,2.197225
51,F,0,0,0,0,2.079442
68,F,1,0,0,0,2.995732
58,M,0,0,0,0,2.079442
53,U,0,0,0,1,2.397895
33,F,1,0,0,0,2.302585
58,F,1,0,0,0,2.639057
55,F,0,0,0,0,2.484907
67,F,0,0,0,0,2.890372
26,F,0,0,0,0,2.079442
58,M,0,0,0,0,1.94591
75,F,1,0,0,0,2.302585
34,M,1,0,0,0,3.178054
53,F,1,0,0,0,2.772589
44,F,0,0,0,0,2.70805
43,M,0,0,0,0,1.94591
45,F,0,0,0,0,2.302585
71,U,0,0,0,0,2.484907
75,F,0,0,0,0,2.302585
76,F,0,0,0,0,1.609438
44,F,1,0,0,0,2.302585
55,F,0,0,0,0,2.564949
50,F,0,0,0,0,1.609438
69,F,0,0,0,0,2.564949
64,M,0,0,0,0,1.609438
54,F,1,1,0,0,2.197225
40,F,0,0,0,0,2.397895
69,F,0,0,0,0,2.302585
51,F,1,0,0,0,2.639057
42,F,0,0,0,0,1.791759
66,F,0,0,0,0,1.386294
63,F,0,0,0,0,2.484907
61,U,0,0,0,1,2.397895
63,U,0,0,0,0,1.791759
73,F,0,0,0,0,1.609438
54,U,0,0,1,0,2.197225
55,F,1,0,0,0,2.772589
40,M,1,0,0,0,2.639057
71,U,0,0,0,1,2.302585
36,F,1,0,0,0,2.079442
32,U,0,0,0,1,2.079442
51,M,0,0,0,0,1.791759
66,U,0,0,0,0,1.609438
42,F,1,0,0,0,2.564949
49,M,0,0,0,0,2.397895
65,U,0,0,0,1,1.94591
46,M,0,0,0,0,2.397895
43,M,0,0,0,0,2.397895
43,F,1,0,0,0,2.302585
58,U,1,0,0,1,2.772589
40,F,1,0,0,0,2.302585
54,F,0,0,0,0,2.397895
35,F,1,1,0,0,2.197225
51,M,0,0,0,0,2.197225
42,M,0,0,0,0,2.302585
44,F,1,0,0,0,2.564949
58,M,0,0,0,0,2.397895
63,F,1,0,0,0,1.791759
62,M,0,0,0,0,1.791759
66,U,0,0,0,0,1.386294
52,F,0,0,0,0,1.098612
39,U,0,0,0,1,2.302585
58,M,0,0,0,0,1.94591
34,F,0,0,0,0,2.079442
64,F,0,0,0,0,1.791759
71,M,0,0,0,0,2.484907
36,M,1,0,0,0,2.397895
28,F,1,0,0,0,2.484907
48,F,0,0,0,0,2.197225
41,U,0,0,0,1,2.079442
56,F,0,0,0,0,1.94591
67,M,0,0,0,0,2.079442
54,M,0,0,1,0,2.397895
59,U,0,0,0,1,2.079442
23,M,1,0,0,0,2.564949
61,U,0,0,0,0,1.098612
40,F,0,0,0,0,2.079442
72,F,0,1,0,0,2.197225
45,M,0,0,0,0,2.079442
27,M,0,0,0,0,2.197225
54,F,0,0,1,0,2.70805
72,F,0,0,0,0,1.791759
54,U,0,0,1,0,2.484907
68,U,0,0,0,1,2.197225
38,F,1,0,0,0,2.70805
74,F,0,0,0,0,2.302585
57,F,1,0,0,0,2.70805
52,M,0,1,0,0,2.197225
40,M,0,0,0,0,1.791759
51,M,0,1,0,0,2.197225
55,U,0,0,0,1,2.564949
66,F,0,0,0,0,2.484907
50,F,0,0,0,0,1.386294
48,U,0,0,0,1,2.484907
31,M,0,1,0,0,2.197225
52,F,0,0,0,0,2.397895
58,M,0,0,0,0,2.639057
76,M,0,0,0,0,2.302585
67,M,1,0,0,0,2.397895
58,F,0,0,0,0,2.484907
46,M,0,0,0,0,1.94591
58,F,1,0,0,0,2.639057
31,M,1,0,0,0,2.197225
51,F,0,0,0,0,1.386294
60,F,0,0,0,0,1.609438
57,F,0,0,0,0,2.197225
54,F,0,0,0,0,2.302585
48,F,1,0,0,0,3.044522
40,F,0,0,0,0,2.397895
77,F,0,0,0,0,2.302585
41,M,0,0,0,0,1.386294
58,F,0,0,0,0,2.197225
37,F,1,0,0,0,2.639057
67,F,1,0,0,0,2.302585
33,F,0,0,0,0,2.079442
52,F,0,0,0,0,1.791759
47,F,1,0,0,0,2.564949
56,F,1,0,0,0,2.639057
51,F,1,0,0,0,2.890372
42,F,1,0,0,0,1.94591
59,F,1,0,0,0,2.833213
54,F,0,0,0,0,2.397895
32,U,0,0,0,1,2.079442
69,F,0,0,0,0,1.791759
64,M,0,1,0,0,2.197225
47,F,0,0,0,0,2.397895
31,M,0,0,0,0,2.70805
65,U,0,0,0,0,1.94591
48,F,0,0,0,0,2.079442
60,F,0,0,0,0,2.079442
65,F,0,0,0,0,1.386294
55,U,0,0,0,1,2.890372
33,F,1,0,0,0,2.484907
62,F,0,0,0,0,2.484907
57,U,0,0,0,1,2.397895
54,M,0,0,1,0,2.397895
50,F,0,0,0,0,2.079442
78,F,0,0,0,0,2.564949
73,M,0,0,0,0,2.302585
50,F,0,0,0,0,1.609438
60,M,0,0,0,0,1.94591
34,U,1,0,0,0,2.197225
59,U,0,0,0,1,2.197225
56,F,0,0,0,0,2.197225
78,F,0,0,0,0,1.94591
66,F,0,0,0,0,1.386294
37,F,1,0,0,0,2.564949
45,U,0,0,0,1,1.791759
52,M,0,1,0,0,2.197225
31,F,1,0,0,0,3.178054
66,F,1,0,0,0,2.302585
72,U,0,0,0,0,1.791759
41,M,0,0,0,0,1.609438
34,U,0,0,0,1,2.197225
68,F,0,0,0,0,2.639057
51,F,0,0,0,0,2.197225
42,F,0,0,0,0,2.079442
69,M,0,0,0,0,1.791759
39,M,1,0,0,0,2.197225
55,F,0,0,0,0,2.484907
65,M,0,0,0,0,2.564949
44,M,1,0,0,0,2.197225
52,F,0,0,0,0,1.94591
59,F,0,0,0,0,1.94591
51,F,0,0,0,0,2.833213
66,U,0,0,0,1,2.197225
73,U,0,0,0,0,2.484907
45,F,0,0,0,0,2.564949
51,U,1,0,0,1,2.484907
47,F,1,0,0,0,2.564949
56,M,1,0,0,0,1.94591
73,F,0,0,0,0,2.302585
66,M,0,0,0,0,2.484907
44,F,1,0,0,0,2.302585
61,F,0,0,0,0,2.564949
58,M,1,0,0,0,2.772589
73,M,0,1,0,0,2.197225
56,M,0,0,0,0,2.079442
70,F,1,0,0,0,2.079442
36,F,0,0,0,0,2.079442
30,F,1,0,0,0,2.772589
54,M,0,0,1,0,2.484907
35,M,1,0,0,0,2.639057
54,F,0,0,1,0,2.397895
42,M,1,0,0,0,2.70805
75,F,1,0,0,0,2.484907
71,M,0,0,0,0,1.609438
50,M,0,0,0,0,1.609438
34,F,1,0,0,0,3.044522
65,M,0,0,0,0,2.302585
48,M,0,0,0,0,1.94591
40,F,0,0,0,0,1.609438
31,U,0,0,0,0,1.94591
47,M,0,0,0,0,2.302585
40,M,0,0,0,0,2.302585
38,F,0,0,0,0,1.94591
51,F,0,0,0,0,2.397895
44,U,1,0,0,0,2.197225
53,M,0,0,0,0,2.564949
57,M,0,0,0,0,2.564949
48,F,1,0,0,0,2.564949
64,F,0,0,0,0,2.302585
43,M,0,0,0,0,2.302585
54,F,0,0,0,0,1.791759
48,M,0,0,0,0,2.302585
52,M,0,0,0,0,2.564949
54,M,0,0,0,0,2.197225
56,F,0,0,0,0,2.197225
50,M,0,0,0,0,2.484907
54,M,0,0,0,0,2.772589
54,F,0,0,1,0,2.302585
45,M,0,0,0,0,2.197225
67,F,1,0,0,0,2.302585
62,M,0,0,0,0,1.609438
43,M,0,0,0,0,1.791759
55,U,0,0,0,1,2.197225
53,F,0,0,0,0,1.386294
51,U,0,0,0,1,2.197225
46,M,0,0,0,0,1.791759
43,F,0,0,0,0,2.833213
62,U,0,0,0,1,2.079442
65,F,0,0,0,0,1.94591
34,M,1,0,0,0,2.70805
79,F,0,0,0,0,2.302585
35,F,1,0,0,0,2.397895
65,M,0,0,0,0,1.791759
55,U,0,0,0,1,1.609438
61,M,0,0,0,0,2.302585
54,F,1,0,1,0,2.70805
50,F,0,0,0,0,2.079442
54,F,0,0,0,0,1.94591
29,U,0,0,0,0,2.197225
60,U,0,0,0,1,1.386294
55,F,0,0,0,0,2.302585
65,F,0,0,0,0,2.397895
74,M,0,0,0,0,1.609438
46,M,0,0,0,0,0.693147
75,M,0,0,0,0,1.791759
79,F,0,0,0,0,2.197225
77,M,1,0,0,0,2.197225
49,F,0,0,0,0,2.397895
55,U,0,0,0,0,1.791759
52,F,1,0,0,0,3.044522
69,M,0,0,0,0,2.079442
55,F,0,0,0,0,1.94591
69,M,0,0,0,0,2.484907
66,U,0,0,0,0,2.302585
78,U,0,0,0,1,1.386294
69,F,0,0,0,0,2.484907
68,F,1,0,0,0,2.197225
55,F,0,0,0,0,2.079442
46,U,0,0,0,0,1.94591
35,F,1,0,0,0,2.197225
48,F,0,0,0,0,2.70805
70,F,0,0,0,0,1.386294
66,F,0,0,0,0,1.791759
66,M,0,0,0,0,1.94591
70,F,0,0,0,0,2.484907
65,F,0,0,0,0,2.639057
40,M,0,0,0,0,2.484907
40,F,0,0,0,0,2.079442
56,U,0,0,0,1,2.484907
65,F,1,0,0,0,1.386294
57,F,0,0,0,0,2.302585
54,F,1,0,1,0,2.302585
58,U,0,0,0,1,2.079442
47,M,0,0,0,0,1.791759
55,F,0,0,0,0,1.609438
56,M,0,0,0,0,2.484907
58,F,0,0,0,0,2.079442
77,M,1,0,0,0,2.70805
71,U,0,0,0,0,2.484907
65,F,0,0,0,0,2.302585
36,M,1,0,0,0,1.94591
40,F,0,0,0,0,1.94591
57,F,0,0,0,0,1.791759
61,F,1,0,0,0,2.302585
38,M,0,0,0,0,1.791759
76,F,0,0,0,0,2.197225
48,M,0,0,0,0,2.397895
43,F,0,0,0,0,2.197225
51,U,0,0,0,0,1.791759
54,F,0,0,1,0,2.197225
54,F,1,0,1,0,2.302585
43,M,1,0,0,0,2.197225
53,F,0,0,0,0,1.791759
63,F,1,0,0,0,2.484907
62,F,1,0,0,0,2.397895
52,U,0,0,0,0,2.079442
40,U,0,0,0,1,1.609438
49,U,0,0,0,0,2.70805
50,M,0,0,0,0,2.484907
46,U,0,0,0,0,1.386294
43,F,1,0,0,0,1.94591
53,U,1,0,0,0,2.197225
59,U,0,0,0,0,2.302585
48,U,1,0,0,0,2.70805
49,M,1,0,0,0,2.397895
73,M,0,0,0,0,1.609438
54,M,1,0,1,0,2.772589
62,F,0,0,0,0,1.94591
57,M,0,0,0,0,2.302585
51,M,0,0,0,0,1.609438
66,M,0,0,0,0,1.386294
28,M,1,0,0,0,2.302585
54,F,1,0,0,0,2.484907
51,U,0,0,0,0,1.94591
52,F,0,0,0,0,2.302585
62,M,0,0,0,0,2.079442
48,M,0,0,0,0,2.302585
52,U,0,0,0,1,2.397895
42,F,0,0,0,0,2.079442
59,F,1,0,0,0,1.609438
65,F,0,0,0,0,2.70805
76,F,0,0,0,0,2.197225
71,F,0,0,0,0,2.564949
48,U,0,0,0,1,2.484907
54,F,0,0,1,0,2.079442
74,F,0,0,0,0,2.302585
73,M,0,0,0,0,1.791759
62,U,0,0,0,1,2.197225
62,F,1,0,0,0,2.70805
71,U,0,0,0,1,1.94591
34,F,1,0,0,0,2.302585
47,U,0,0,0,1,2.564949
77,F,0,0,0,0,2.639057
52,M,0,0,0,0,2.197225
66,F,0,0,0,0,2.079442
34,M,0,0,0,0,2.079442
35,F,1,0,0,0,2.397895
55,F,0,0,0,0,2.197225
54,M,0,0,1,0,2.564949
44,F,0,0,0,0,2.302585
