ID,DemAffl,DemAge,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,PromClass_Dummy_Platinum,PromClass_Dummy_Gold,PromClass_Dummy_Silver,DemAffl_M,DemAge_M,PromTime_M,DemClusterGroup_M,DemGender_M,DemReg_M,DemTVReg_M,promSpend_Log,promTime_Log,DemAffl_Log
14091852,8,43,D,U,North,Yorkshire,Tin,0.01,4,0,0,0,0,0,0,0,0,1,0,0,0.0099503309,1.6094379124,2.1972245773
14094177,12,72,A,U,North,N West,Silver,3000,5,0,0,0,1,0,0,0,0,1,0,0,8.0067008454,1.7917594692,2.5649493575
14094363,12,66,C,M,South East,London,Silver,1000,12,0,0,0,1,0,0,0,0,0,0,0,6.9087547793,2.5649493575,2.5649493575
14102390,8,66,D,M,North,N East,Silver,50,1,0,0,0,1,0,0,0,0,0,0,0,3.9318256327,0.6931471806,2.1972245773
14104261,5,45,C,F,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,1.7917594692
14111330,8,66,C,F,South East,London,Silver,1500,12,0,0,0,1,0,0,0,0,0,0,0,7.3138868316,2.5649493575,2.1972245773
14115379,10,62,B,M,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.3978952728
14116642,9,59,C,M,Midlands,East,Gold,6000.01,8,0,0,1,0,0,0,0,0,0,0,0,8.6996830674,2.1972245773,2.302585093
14118440,6,64,C,M,Midlands,Midlands,Gold,12000,2,0,0,1,0,0,0,0,0,0,0,0,9.3927452586,1.0986122887,1.9459101491
14118750,7,78,D,F,Midlands,Wales & West,Gold,11900.01,12,1,0,1,0,0,0,0,0,0,0,0,9.3843785494,2.5649493575,2.0794415417
14119056,8,53,A,M,South East,London,Silver,4000.01,5,0,0,0,1,0,0,0,0,0,0,0,8.2943021082,1.7917594692,2.1972245773
14121433,8,58,B,F,South East,S & S East,Tin,0.01,4,0,0,0,0,1,0,0,0,0,0,0,0.0099503309,1.6094379124,2.1972245773
14125196,8,29,D,M,South East,London,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.1972245773
14127466,7,46,F,F,North,N West,Gold,12050,8,0,0,1,0,0,0,0,0,0,0,0,9.396902923,2.1972245773,2.0794415417
14129000,13,74,D,M,South East,S & S East,Silver,3000,19,1,0,0,1,0,0,0,0,0,0,0,8.0067008454,2.9957322736,2.6390573296
14129590,8,43,E,U,South East,London,Silver,100.01,8,0,0,0,1,1,0,0,0,1,0,0,4.6152195218,2.1972245773,2.1972245773
14134683,5,54,C,M,South East,S & S East,Platinum,40000,1,0,1,0,0,0,0,0,0,0,0,0,10.596659733,0.6931471806,1.7917594692
14136333,6,53,F,M,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,1.9459101491
14138549,8,50,C,M,Midlands,Midlands,Gold,6000,2,0,0,1,0,1,0,0,0,0,0,0,8.699681401,1.0986122887,2.1972245773
14139561,13,41,A,U,North,N West,Silver,5000,4,0,0,0,1,0,0,0,0,1,0,0,8.5173931714,1.6094379124,2.6390573296
14141612,8,63,U,F,Midlands,Wales & West,Silver,3000,8,1,0,0,1,1,0,0,1,0,0,0,8.0067008454,2.1972245773,2.1972245773
14145332,10,65,F,F,South East,London,Silver,480,5,1,0,0,1,0,0,0,0,0,0,0,6.1758672701,1.7917594692,2.3978952728
14146797,4,49,F,M,North,Yorkshire,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.0794415417,1.6094379124
14152649,11,52,D,F,South East,London,Silver,1615.12,6,0,0,0,1,0,0,0,0,0,0,0,7.3877834937,1.9459101491,2.4849066498
14153289,8,32,F,F,North,N East,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.1972245773
14154803,8,37,E,F,South East,London,Silver,720.01,5,1,0,0,1,0,0,0,0,0,0,0,6.5806530068,1.7917594692,2.1972245773
14156261,8,61,D,M,South East,S & S East,Gold,11105.32,8,0,0,1,0,1,0,0,0,0,0,0,9.3152695946,2.1972245773,2.1972245773
14156873,7,66,E,F,Scottish,C Scotland,Silver,2000,2,0,0,0,1,0,0,0,0,0,0,0,7.6014023346,1.0986122887,2.0794415417
14158353,9,55,C,M,North,N West,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.302585093,2.302585093
14162296,6,74,E,F,South East,London,Tin,0.01,6,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.9459101491,1.9459101491
14167980,9,66,B,F,South East,S & S East,Silver,3026.67,7,0,0,0,1,0,0,0,0,0,0,0,8.0155486258,2.0794415417,2.302585093
14171465,7,54,C,U,South East,S & S East,Platinum,20600,8,0,1,0,0,0,0,0,0,1,0,0,9.9330948973,2.1972245773,2.0794415417
14172615,8,40,A,F,South East,London,Gold,6000,6,1,0,1,0,1,0,0,0,0,0,0,8.699681401,1.9459101491,2.1972245773
14175029,9,36,B,F,South East,S & S East,Platinum,23000,11,0,1,0,0,0,0,0,0,0,0,0,10.043292972,2.4849066498,2.302585093
14176130,10,55,D,F,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.3978952728
14176319,6,69,B,M,North,N East,Gold,6000,23,0,0,1,0,0,0,0,0,0,0,0,8.699681401,3.1780538303,1.9459101491
14177390,6,60,B,U,Scottish,C Scotland,Gold,6000,19,0,0,1,0,0,0,0,0,0,0,0,8.699681401,2.9957322736,1.9459101491
14177633,15,40,D,F,North,Yorkshire,Silver,3000,6,1,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.9459101491,2.7725887222
14178060,6,63,C,M,North,Yorkshire,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,8.699681401,0.6931471806,1.9459101491
14178869,9,50,D,U,South East,S & S East,Tin,0.01,9,0,0,0,0,0,0,0,0,1,0,0,0.0099503309,2.302585093,2.302585093
14179342,6,57,C,F,Midlands,Midlands,Gold,6053.35,6,0,0,1,0,0,0,0,0,0,0,0,8.7085323009,1.9459101491,1.9459101491
14182440,5,45,D,F,South East,S & S East,Gold,6053.35,6,0,0,1,0,0,0,0,0,0,0,0,8.7085323009,1.9459101491,1.7917594692
14184648,9,51,A,U,South East,London,Gold,12158.67,8,0,0,1,0,0,0,0,0,0,0,0,9.405880017,2.1972245773,2.302585093
14185881,10,54,C,F,South East,London,Silver,840.01,4,0,0,0,1,0,1,0,0,0,0,0,6.7346035505,1.6094379124,2.3978952728
14187140,16,49,B,F,Midlands,East,Silver,4884.25,11,0,0,0,1,0,0,0,0,0,0,0,8.4939757402,2.4849066498,2.8332133441
14187973,5,55,F,M,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,8.699681401,0.6931471806,1.7917594692
14188457,9,63,B,F,South East,S & S East,Silver,3000,5,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.7917594692,2.302585093
14191105,10,61,D,F,South East,London,Gold,17026.67,7,0,0,1,0,0,0,0,0,0,0,0,9.7425949469,2.0794415417,2.3978952728
14193477,7,44,D,U,Midlands,Midlands,Silver,300,9,0,0,0,1,0,0,0,0,1,0,0,5.7071102647,2.302585093,2.0794415417
14196409,13,79,A,F,South East,London,Silver,3000,8,1,0,0,1,0,0,0,0,0,0,0,8.0067008454,2.1972245773,2.6390573296
14201135,5,45,D,M,North,Yorkshire,Silver,1000,4,0,0,0,1,0,0,0,0,0,0,0,6.9087547793,1.6094379124,1.7917594692
14203790,8,35,B,M,Midlands,Wales & West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.1972245773
14213508,6,44,C,U,North,N West,Gold,12106.7,7,0,0,1,0,0,0,0,0,1,0,0,9.4015968928,2.0794415417,1.9459101491
14214636,4,66,D,U,North,N West,Gold,8000,5,0,0,1,0,0,0,0,0,1,0,0,8.9873218129,1.7917594692,1.6094379124
14215756,15,32,F,F,North,Yorkshire,Silver,1000.43,4,1,0,0,1,0,0,0,0,0,0,0,6.9091842575,1.6094379124,2.7725887222
14217112,3,71,C,M,South East,London,Silver,3000,5,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.7917594692,1.3862943611
14219441,9,54,B,M,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,1,0,0,0,0,0,0.0099503309,1.7917594692,2.302585093
14221551,8,61,D,U,Scottish,C Scotland,Gold,6053.34,4,0,0,1,0,0,0,0,0,1,0,0,8.7085306492,1.6094379124,2.1972245773
14223252,21,37,D,M,South East,London,Silver,600,1,1,0,0,1,0,0,0,0,0,0,0,6.3985949345,0.6931471806,3.0910424534
14225530,9,63,A,M,South East,London,Silver,3000,6,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.9459101491,2.302585093
14229803,7,42,C,F,Midlands,Wales & West,Silver,3100,8,0,0,0,1,0,0,0,0,0,0,0,8.0394799191,2.1972245773,2.0794415417
14239752,8,59,F,M,Midlands,Midlands,Tin,0.01,5,1,0,0,0,1,0,0,0,0,0,0,0.0099503309,1.7917594692,2.1972245773
14241250,7,46,C,F,Unknown,Unknown,Gold,6000,2,0,0,1,0,0,0,0,0,0,1,1,8.699681401,1.0986122887,2.0794415417
14242613,15,34,F,F,South East,London,Silver,1600,0,1,0,0,1,0,0,0,0,0,0,0,7.378383713,0,2.7725887222
14245337,5,41,C,F,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,1.7917594692
14246899,8,69,B,F,Midlands,Wales & West,Silver,3000,5,1,0,0,1,1,0,0,0,0,0,0,8.0067008454,1.7917594692,2.1972245773
14248328,8,55,U,F,Midlands,Wales & West,Gold,6600,8,0,0,1,0,0,0,0,1,0,0,0,8.7949764317,2.1972245773,2.1972245773
14250799,6,59,U,M,Midlands,Wales & West,Silver,3050,11,0,0,0,1,0,0,0,1,0,0,0,8.0232246847,2.4849066498,1.9459101491
14251302,5,54,F,U,South East,London,Gold,6053.34,4,0,0,1,0,0,1,0,0,0,0,0,8.7085306492,1.6094379124,1.7917594692
14254638,12,29,D,F,South East,London,Gold,6000,9,1,0,1,0,0,0,0,0,0,0,0,8.699681401,2.302585093,2.5649493575
14255812,6,77,E,M,Midlands,Wales & West,Gold,12000,4,0,0,1,0,0,0,0,0,0,0,0,9.3927452586,1.6094379124,1.9459101491
14256657,6,50,D,F,Midlands,Midlands,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,1.9459101491
14257378,11,59,D,F,South East,London,Gold,5500,1,0,0,1,0,0,0,0,0,0,0,0,8.6126851729,0.6931471806,2.4849066498
14258528,11,54,A,F,North,N West,Silver,1000.01,9,0,0,0,1,0,0,0,0,0,0,0,6.9087647693,2.302585093,2.4849066498
14259001,8,51,U,F,Midlands,Midlands,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.1972245773
14260581,10,59,D,F,South East,London,Silver,3000,8,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,2.1972245773,2.3978952728
14267632,8,54,B,F,South East,S & S East,Silver,4884.25,9,0,0,0,1,0,1,0,0,0,0,0,8.4939757402,2.302585093,2.1972245773
14269678,9,48,F,F,North,Yorkshire,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.302585093
14270501,8,31,D,F,South East,S & S East,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.1972245773
14271958,11,40,E,F,South East,S & S East,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.4849066498
14274582,8,51,U,F,Midlands,Wales & West,Silver,3000,8,0,0,0,1,0,0,0,1,0,0,0,8.0067008454,2.1972245773,2.1972245773
14278863,9,34,F,M,North,N West,Gold,12210.64,12,1,0,1,0,0,0,0,0,0,0,0,9.4101448742,2.5649493575,2.302585093
14280337,10,55,E,F,Midlands,Wales & West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.3978952728
14281406,10,50,F,F,North,N West,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.302585093,2.3978952728
14282313,9,51,C,U,South East,London,Gold,6053.34,4,0,0,1,0,0,0,0,0,0,0,0,8.7085306492,1.6094379124,2.302585093
14282976,12,61,C,F,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.5649493575
14285681,7,37,C,F,North,N West,Silver,420,8,0,0,0,1,0,0,0,0,0,0,0,6.0426328337,2.1972245773,2.0794415417
14289725,5,50,D,F,North,Yorkshire,Silver,2100.01,8,0,0,0,1,0,0,0,0,0,0,0,7.6501734605,2.1972245773,1.7917594692
14290189,5,65,D,U,South East,London,Gold,10000,4,0,0,1,0,0,0,0,0,1,0,0,9.210440367,1.6094379124,1.7917594692
14293021,5,51,A,F,North,N East,Platinum,21500,11,0,1,0,0,0,0,0,0,0,0,0,9.9758547247,2.4849066498,1.7917594692
14293366,8,61,B,M,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,8.699681401,0.6931471806,2.1972245773
14302764,5,75,F,F,North,Yorkshire,Gold,10000,4,0,0,1,0,0,0,0,0,0,0,0,9.210440367,1.6094379124,1.7917594692
14304597,8,54,B,F,South East,London,Gold,6107.64,7,0,0,1,0,0,1,0,0,0,0,0,8.7174594415,2.0794415417,2.1972245773
14307146,7,63,A,M,Midlands,Midlands,Silver,5000,2,0,0,0,1,0,0,0,0,0,0,0,8.5173931714,1.0986122887,2.0794415417
14308576,5,70,C,F,South East,London,Gold,12000,8,0,0,1,0,0,0,0,0,0,0,0,9.3927452586,2.1972245773,1.7917594692
14310694,7,31,D,F,Midlands,Midlands,Silver,50,3,1,0,0,1,0,0,0,0,0,0,0,3.9318256327,1.3862943611,2.0794415417
14314576,10,55,F,M,Scottish,C Scotland,Silver,3000,1,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,0.6931471806,2.3978952728
14316188,10,50,E,F,South East,London,Silver,4200.01,10,0,0,0,1,0,0,0,0,0,0,0,8.3430802516,2.3978952728,2.3978952728
14317125,6,54,B,U,Midlands,Midlands,Silver,3500,14,0,0,0,1,0,0,0,0,1,0,0,8.160803921,2.7080502011,1.9459101491
14318814,6,35,A,F,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,1.9459101491
14319365,9,60,F,F,Midlands,Midlands,Silver,5000,5,0,0,0,1,0,0,0,0,0,0,0,8.5173931714,1.7917594692,2.302585093
14320754,8,62,C,F,South East,London,Tin,0.01,16,1,0,0,0,1,0,0,0,0,0,0,0.0099503309,2.8332133441,2.1972245773
14332671,8,77,C,F,North,N East,Silver,2500,5,0,0,0,1,0,0,0,0,0,0,0,7.8244459309,1.7917594692,2.1972245773
14333678,9,77,B,U,Midlands,Wales & West,Gold,6000,4,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.6094379124,2.302585093
14334399,10,54,C,F,Midlands,Midlands,Silver,5000,2,1,0,0,1,0,1,0,0,0,0,0,8.5173931714,1.0986122887,2.3978952728
14337118,4,40,F,F,Midlands,East,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,1.6094379124
14339129,9,54,D,M,North,N West,Gold,6000,29,0,0,1,0,0,1,0,0,0,0,0,8.699681401,3.4011973817,2.302585093
14342448,5,69,C,U,North,N West,Silver,1800,11,0,0,0,1,0,0,0,0,1,0,0,7.4960973452,2.4849066498,1.7917594692
14346613,8,37,F,F,Midlands,Wales & West,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.0794415417,2.1972245773
14348438,14,34,B,F,South East,London,Silver,50,6,0,0,0,1,0,0,0,0,0,0,0,3.9318256327,1.9459101491,2.7080502011
14350238,13,54,A,F,Midlands,Midlands,Silver,3000,8,0,0,0,1,0,1,0,0,0,0,0,8.0067008454,2.1972245773,2.6390573296
14350459,8,55,F,U,South East,London,Gold,12000,6,0,0,1,0,0,0,0,0,1,0,0,9.3927452586,1.9459101491,2.1972245773
14354225,8,61,E,U,Midlands,Wales & West,Silver,4000,16,0,0,0,1,0,0,0,0,1,0,0,8.2942996089,2.8332133441,2.1972245773
14357194,10,67,C,U,North,N East,Gold,7000,4,0,0,1,0,0,0,0,0,1,0,0,8.853808275,1.6094379124,2.3978952728
14358581,8,77,C,M,South East,London,Gold,10000,5,1,0,1,0,0,0,0,0,0,0,0,9.210440367,1.7917594692,2.1972245773
14359235,7,54,D,M,Midlands,Midlands,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.302585093,2.0794415417
14360128,7,70,D,F,South East,London,Gold,6000,14,0,0,1,0,0,0,0,0,0,0,0,8.699681401,2.7080502011,2.0794415417
14360624,10,71,F,U,North,Yorkshire,Platinum,31884.25,8,0,1,0,0,0,0,0,0,0,0,0,10.369898799,2.1972245773,2.3978952728
14364212,6,47,E,F,Scottish,C Scotland,Silver,2000,1,0,0,0,1,0,0,0,0,0,0,0,7.6014023346,0.6931471806,1.9459101491
14364565,10,52,D,F,Midlands,Wales & West,Gold,12106.7,7,0,0,1,0,0,0,0,0,0,0,0,9.4015968928,2.0794415417,2.3978952728
14366088,3,54,D,U,Midlands,Wales & West,Silver,150,5,0,0,0,1,0,1,0,0,0,0,0,5.0172798368,1.7917594692,1.3862943611
14371383,4,45,F,M,South East,London,Gold,9519,4,0,0,1,0,0,0,0,0,0,0,0,9.1611501278,1.6094379124,1.6094379124
14372975,9,62,B,F,Midlands,Wales & West,Tin,0.01,9,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.302585093,2.302585093
14373025,7,75,F,F,Midlands,Wales & West,Gold,6107.64,5,0,0,1,0,0,0,0,0,0,0,0,8.7174594415,1.7917594692,2.0794415417
14375591,6,32,F,U,Midlands,East,Silver,1000,2,0,0,0,1,0,0,0,0,0,0,0,6.9087547793,1.0986122887,1.9459101491
14377144,7,61,E,U,Midlands,Midlands,Silver,100,25,0,0,0,1,0,0,0,0,0,0,0,4.6151205168,3.258096538,2.0794415417
14378337,10,65,F,U,North,N West,Gold,6634.93,29,0,0,1,0,0,0,0,0,0,0,0,8.8002541027,3.4011973817,2.3978952728
14380358,10,36,A,F,South East,London,Gold,6000,4,1,0,1,0,0,0,0,0,0,0,0,8.699681401,1.6094379124,2.3978952728
14384531,11,47,C,M,North,N East,Silver,2000,7,1,0,0,1,0,0,0,0,0,0,0,7.6014023346,2.0794415417,2.4849066498
14387174,8,60,F,M,North,Yorkshire,Gold,7500,3,0,0,1,0,0,0,0,0,0,0,0,8.922791624,1.3862943611,2.1972245773
14388030,10,48,F,U,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,1,0,0,0.0099503309,1.7917594692,2.3978952728
14388545,5,51,F,F,South East,London,Tin,0.01,6,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.9459101491,1.7917594692
14391120,17,67,U,F,Midlands,East,Gold,8300,12,0,0,1,0,0,0,0,1,0,0,0,9.0241312685,2.5649493575,2.8903717579
14391821,8,33,E,U,South East,London,Silver,1500,5,0,0,0,1,0,0,0,0,0,0,0,7.3138868316,1.7917594692,2.1972245773
14396351,11,46,F,F,Midlands,East,Silver,240,13,0,0,0,1,0,0,0,0,0,0,0,5.4847969335,2.6390573296,2.4849066498
14399202,7,61,C,U,South East,London,Gold,6000,4,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.6094379124,2.0794415417
14400995,8,28,U,F,Unknown,Unknown,Tin,0.01,5,1,0,0,0,0,0,1,1,0,1,1,0.0099503309,1.7917594692,2.1972245773
14401525,9,29,D,F,South East,London,Tin,0.01,6,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.9459101491,2.302585093
14402351,12,61,A,U,South East,London,Gold,15000,5,0,0,1,0,0,0,0,0,1,0,0,9.6158721445,1.7917594692,2.5649493575
14405938,21,37,B,F,North,Yorkshire,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,3.0910424534
14406306,12,38,C,M,South East,London,Gold,16035.57,8,0,0,1,0,0,0,0,0,0,0,0,9.6826270182,2.1972245773,2.5649493575
14406713,7,60,C,U,Midlands,Midlands,Silver,3000,8,0,0,0,1,0,0,0,0,1,0,0,8.0067008454,2.1972245773,2.0794415417
14407965,9,74,B,U,Midlands,Midlands,Silver,1500,16,0,0,0,1,0,0,0,0,0,0,0,7.3138868316,2.8332133441,2.302585093
14409674,15,46,B,F,South East,London,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.7725887222
14411970,5,50,B,F,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,1.7917594692
14416999,21,36,A,F,South East,London,Gold,18000,5,1,0,1,0,0,0,0,0,0,0,0,9.7981825909,1.7917594692,3.0910424534
14418819,5,45,E,M,Midlands,Midlands,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.0794415417,1.7917594692
14419289,8,54,U,F,Midlands,Ulster,Silver,1500,6,1,0,0,1,0,1,0,1,0,0,0,7.3138868316,1.9459101491,2.1972245773
14419955,9,40,E,F,Midlands,East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.302585093
14420066,7,57,U,F,Midlands,Wales & West,Silver,250,10,0,0,0,1,0,0,0,1,0,0,0,5.5254529391,2.3978952728,2.0794415417
14422468,9,61,C,M,South East,London,Silver,3000,8,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,2.1972245773,2.302585093
14422530,6,50,E,F,North,Yorkshire,Silver,75.01,8,0,0,0,1,0,0,0,0,0,0,0,4.3308649106,2.1972245773,1.9459101491
14426501,6,54,D,M,Midlands,Wales & West,Silver,1000,9,0,0,0,1,0,1,0,0,0,0,0,6.9087547793,2.302585093,1.9459101491
14427265,10,76,B,U,South East,London,Silver,1000,1,0,0,0,1,0,0,0,0,0,0,0,6.9087547793,0.6931471806,2.3978952728
14433257,16,54,A,F,South East,London,Gold,6000,4,1,0,1,0,0,1,0,0,0,0,0,8.699681401,1.6094379124,2.8332133441
14434229,10,31,C,F,South East,London,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.3978952728
14434415,10,40,E,U,South East,London,Tin,0.01,8,1,0,0,0,0,0,0,0,1,0,0,0.0099503309,2.1972245773,2.3978952728
14434660,8,73,C,M,South East,S & S East,Silver,2000,1,0,0,0,1,0,0,0,0,0,0,0,7.6014023346,0.6931471806,2.1972245773
14437007,5,64,B,M,South East,London,Silver,1000,5,0,0,0,1,0,0,0,0,0,0,0,6.9087547793,1.7917594692,1.7917594692
14437325,8,32,C,F,North,Yorkshire,Silver,350,9,1,0,0,1,0,0,0,0,0,0,0,5.8607862235,2.302585093,2.1972245773
14437635,6,55,F,M,Midlands,East,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,1.9459101491
14439638,8,36,F,F,Midlands,Midlands,Silver,202.24,2,1,0,0,1,1,0,0,0,0,0,0,5.3143875467,1.0986122887,2.1972245773
14442019,7,65,B,F,South East,London,Gold,13850,8,0,0,1,0,0,0,0,0,0,0,0,9.5361127112,2.1972245773,2.0794415417
14442647,4,42,F,F,South East,S & S East,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,1.6094379124
14444739,15,66,B,F,South East,S & S East,Silver,951.91,32,0,0,0,1,0,0,0,0,0,0,0,6.8595204606,3.4965075615,2.7725887222
14446480,7,50,B,F,Midlands,Midlands,Gold,11000,6,0,0,1,0,0,0,0,0,0,0,0,9.3057414567,1.9459101491,2.0794415417
14451204,25,36,E,F,South East,London,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,3.258096538
14455218,8,75,A,F,Midlands,Midlands,Gold,6000,6,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.9459101491,2.1972245773
14456672,9,67,F,M,Midlands,East,Silver,500,9,0,0,0,1,0,0,0,0,0,0,0,6.2166061011,2.302585093,2.302585093
14462273,3,48,F,U,Midlands,East,Tin,0.01,8,0,0,0,0,0,0,0,0,1,0,0,0.0099503309,2.1972245773,1.3862943611
14464543,5,50,U,F,North,N West,Gold,6053.35,7,0,0,1,0,0,0,0,1,0,0,0,8.7085323009,2.0794415417,1.7917594692
14469154,22,38,D,U,Midlands,Wales & West,Silver,4000,12,1,0,0,1,0,0,0,0,0,0,0,8.2942996089,2.5649493575,3.1354942159
14469758,14,63,D,F,South West,S West,Silver,100,10,1,0,0,1,0,0,0,0,0,0,0,4.6151205168,2.3978952728,2.7080502011
14472767,10,48,C,F,South East,London,Silver,200,1,0,0,0,1,0,0,0,0,0,0,0,5.3033049081,0.6931471806,2.3978952728
14475251,11,63,D,M,South East,London,Gold,6000,3,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.3862943611,2.4849066498
14478145,6,51,F,M,Midlands,East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,1.9459101491
14478439,8,30,F,F,Midlands,East,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.1972245773
14478609,8,51,F,U,North,N West,Gold,11053.35,7,0,0,1,0,0,0,0,0,1,0,0,9.3105792946,2.0794415417,2.1972245773
14478900,5,41,B,F,South East,London,Silver,2000,6,0,0,0,1,0,0,0,0,0,0,0,7.6014023346,1.9459101491,1.7917594692
14479664,6,44,F,F,Midlands,East,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,1.9459101491
14479974,9,54,D,F,North,Yorkshire,Silver,2000,12,0,0,0,1,0,1,0,0,0,0,0,7.6014023346,2.5649493575,2.302585093
14480476,15,43,B,F,North,N West,Silver,1000,5,1,0,0,1,0,0,0,0,0,0,0,6.9087547793,1.7917594692,2.7725887222
14482010,10,77,D,F,South East,S & S East,Silver,1900,8,0,0,0,1,0,0,0,0,0,0,0,7.5501353425,2.1972245773,2.3978952728
14484498,13,73,D,F,North,N West,Silver,700,9,0,0,0,1,0,0,0,0,0,0,0,6.552507887,2.302585093,2.6390573296
14485850,8,77,E,U,Midlands,Wales & West,Gold,6000,6,0,0,1,0,1,0,0,0,1,0,0,8.699681401,1.9459101491,2.1972245773
14488132,8,31,D,F,South East,S & S East,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.1972245773
14491737,25,34,C,F,South West,S West,Tin,0.01,11,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.4849066498,3.258096538
14495023,9,44,F,U,South East,S & S East,Silver,1200,9,0,0,0,1,0,0,0,0,1,0,0,7.0909098221,2.302585093,2.302585093
14500337,7,45,A,M,South East,London,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.0794415417,2.0794415417
14500833,11,55,F,F,Midlands,East,Gold,12000,2,1,0,1,0,0,0,0,0,0,0,0,9.3927452586,1.0986122887,2.4849066498
14502364,11,54,F,M,Midlands,Midlands,Silver,2000,4,1,0,0,1,0,1,0,0,0,0,0,7.6014023346,1.6094379124,2.4849066498
14504820,6,75,C,F,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,8.699681401,0.6931471806,1.9459101491
14505215,9,39,D,M,South East,S & S East,Gold,6000,10,0,0,1,0,0,0,0,0,0,0,0,8.699681401,2.3978952728,2.302585093
